t_s,imu_LTx,imu_RTx,imu_Lvel,imu_Rvel,L_tau_ref,R_tau_ref,L_tau_pfimu,R_tau_pfimu
119.1964,-3.2126,-54.9362,62.0117,21.7896,1.5051652180467865,-0.6898060060769746,1.594180941581726,-0.5947772264480591
119.2064,-2.6303,-54.4748,57.4341,54.0161,1.4395125020696828,0.11019399392302542,1.5018889904022217,0.20522275567054749
119.2164,-2.6303,-53.6893,57.4341,84.2896,1.4306020772502017,0.8854053875165673,1.4785902500152588,0.9280802011489868
119.2264,-0.856,-52.6401,61.0962,110.6567,1.1165582177126787,1.05853388834964,1.18214750289917,1.0466264486312866
119.2365,-0.3067,-52.6401,53.833,110.6567,1.1053917475689476,1.3628905055668203,1.1790095567703247,1.3782782554626465
119.2464,-0.3067,-51.3766,53.833,129.4556,1.1210377460119265,1.524048684802968,1.1891943216323853,1.5865119695663452
119.2564,0.5227,-49.9374,39.1846,147.8271,1.1225027700558396,1.7586269139093509,1.1619118452072144,1.8630905151367188
119.2664,0.9183,-48.317,41.8701,164.856,1.0196812262052866,1.9556374522270117,1.0533524751663208,2.113595962524414
119.2764,1.3138,-48.317,38.6963,164.856,0.9758871494181364,2.2888165098269977,1.00118887424469,2.442582845687866
119.2891,1.3028,-44.664,-24.4751,193.1763,0.17588714941813632,2.4089835263032926,0.20118889212608337,2.4950063228607178
119.2991,0.9073,-42.9117,-43.5181,167.9077,-0.6241128505818637,2.687647251444677,-0.5988110899925232,2.797102928161621
119.3091,0.9073,-32.0242,-43.5181,146.8506,-1.3441569190506928,2.1289388850063538,-1.3101871013641357,2.1986396312713623
119.3191,0.281,-32.0242,-68.3594,146.8506,-1.126523634531924,2.289776897481403,-1.2449431419372559,2.342057704925537
119.3291,0.281,-32.0242,-68.3594,146.8506,-1.1837796980175492,2.4291923541076494,-1.3326120376586914,2.47035551071167
119.3391,-1.8888,-30.7059,-130.4932,125.2441,-0.846841280975035,2.5063545120476185,-0.9013069272041321,2.544203519821167
119.3491,-3.4763,-30.7059,-165.2832,125.2441,-1.646841280975035,2.5185109265024175,-1.701306939125061,2.5557260513305664
119.3591,-7.9477,-30.7059,-260.376,125.2441,-2.4468412809750353,2.5084393696041993,-2.5013070106506348,2.5693352222442627
119.3691,-10.6833,-29.8874,-279.6631,67.0166,-3.246841280975035,2.5836838644485467,-3.301306962966919,2.6329939365386963
119.3791,-10.6833,-29.6127,-279.6631,20.3247,-4.046841280975035,2.2660231296987297,-4.101306915283203,1.9976370334625244
119.3916,-10.6833,-29.7501,-279.6631,-19.5923,-4.846841280975035,1.4660231296987296,-4.901307106018066,1.1976370811462402
119.4016,-15.8414,-29.4205,-234.7412,45.5933,-4.856629198618318,1.0631165605926147,-5.2771430015563965,0.938060462474823
119.4116,-20.3018,-28.7173,-208.4961,77.0264,-4.056629198618318,0.9669279831560844,-4.674165725708008,0.9253031015396118
119.4216,-22.4936,-28.7173,-204.9561,77.0264,-3.4446168993253568,1.1165686326038922,-4.31060791015625,1.1062167882919312
119.4316,-24.592,-26.8552,-201.416,95.1538,-3.116946682157825,1.0946127527423415,-4.0244855880737305,1.0736533403396606
119.4416,-26.6684,-24.8611,-204.3457,94.7266,-2.857492404267551,1.1528933044264966,-3.7279975414276123,1.1458356380462646
119.4521,-26.6684,-23.9328,-204.3457,94.2993,-3.131328245000733,1.227365391255922,-3.820915699005127,1.2381017208099365
119.4616,-26.6684,-23.9328,-204.3457,94.2993,-3.3252443017154896,1.3271136025362353,-3.913600444793701,1.3528636693954468
119.4716,-30.6949,-22.999,-193.5425,93.2617,-2.5429699574721214,1.3535105739386792,-3.3540642261505127,1.3824669122695923
119.4816,-32.623,-22.131,-188.7207,84.5337,-2.521027600111915,1.4314472873935558,-3.1332390308380127,1.4580461978912354
119.4941,-32.623,-20.4996,-188.7207,79.2236,-2.83329763817287,1.3804787252382145,-3.2479867935180664,1.4115360975265503
119.5041,-38.7039,-19.747,-204.834,76.416,-2.7086442071758796,1.363777707672316,-2.461582660675049,1.4033335447311401
119.5141,-40.9067,-18.8571,-214.1724,88.8672,-3.5086442071758794,1.2692730406750359,-3.261582612991333,1.3052135705947876
119.5241,-40.9067,-18.8571,-214.1724,88.8672,-4.002402673745944,1.366434189759084,-4.061582565307617,1.4026591777801514
119.5341,-45.054,-18.8571,-194.6411,88.8672,-3.2024026737459446,1.4406785232686692,-3.323362112045288,1.475653052330017
119.5441,-46.9766,-17.8629,-196.167,100.769,-2.7892570470443325,1.3572504208254523,-2.9987800121307373,1.3811460733413696
119.5541,-48.9871,-16.7697,-187.1948,110.5347,-2.702391649273851,1.3251052735240514,-2.627467632293701,1.3469735383987427
119.5641,-50.7559,-15.5557,-162.5977,120.0562,-2.5582954312662203,1.3374160299478794,-2.413966178894043,1.333729863166809
119.5741,-52.2885,-11.5073,-143.0664,129.5776,-2.3378087269844894,1.1060717241347031,-2.1960690021514893,1.096947193145752
119.5841,-53.6508,-10.1834,-128.9673,123.7793,-2.0934451649678714,1.2897305449018897,-1.96456778049469,1.2625608444213867
119.5967,-54.8593,-10.1834,-113.8916,123.7793,-1.8910486135709708,1.5884563674452499,-1.7635648250579834,1.494691252708435
119.6067,-55.8921,-8.92,-97.29,118.4082,-1.756955352520442,1.6282271028560649,-1.63481605052948,1.5363895893096924
119.6167,-56.7435,-8.92,-80.8716,118.4082,-1.6585786039948454,1.8186296428282733,-1.5392272472381592,1.6717982292175293
119.6267,-57.4411,-8.92,-65.0635,118.4082,-1.579473644340449,1.9656575561931922,-1.4676846265792847,1.7793281078338623
119.6367,-57.4411,-8.92,-65.0635,118.4082,-1.5771709802110907,2.053218790014652,-1.4678127765655518,1.8518692255020142
119.6468,-58.1607,-7.717,-15.5029,114.7461,-1.6870857783086022,1.8981553189340123,-1.5996729135513306,1.71853506565094
119.6567,-58.0399,-6.5195,17.0288,116.2109,-0.8870857783086021,1.7255731734899484,-0.7996729016304016,1.5757951736450195
119.6667,-57.6554,-5.3329,36.5601,115.3564,-0.08708577830860209,1.653278837191109,0.0003271203604526818,1.4834495782852173
119.6767,-57.117,-2.1964,48.7671,94.1772,0.712914221691398,1.4089883316724545,0.8003271222114563,1.2198899984359741
119.6867,-57.117,-1.257,48.7671,88.7451,0.9122261744993723,1.3527597732160395,0.9823065400123596,1.2079888582229614
119.6993,-55.5075,-0.3452,87.4023,85.5103,0.7987742675459416,1.275187112160008,0.9105897545814514,1.190143346786499
119.7093,-54.299,0.5502,114.3799,83.1909,1.0456555526808637,1.1796849602094375,1.198923110961914,1.155226469039917
119.7193,-52.8488,0.5502,136.1694,83.1909,1.4507169618304037,1.2139961891907616,1.6590402126312256,1.2342321872711182
119.7293,-51.2778,2.9013,144.104,44.1284,1.866256667042106,1.1329423841150856,1.9974910020828247,1.1553943157196045
119.7393,-49.7122,2.9013,142.2729,44.1284,2.1322214813370226,1.130639939088287,2.249551773071289,1.1324735879898071
119.7493,-49.7122,3.8516,142.2729,42.9077,2.3343149048482066,0.9541572302808212,2.453585386276245,0.9793485403060913
119.7593,-49.7122,4.3185,142.2729,45.6543,2.4570427663861727,0.8492102601738896,2.58266019821167,0.8870633840560913
119.7693,-45.3232,4.8129,120.9106,44.4946,2.289561403721647,0.7827463901069529,2.45382022857666,0.835512101650238
119.7793,-45.3232,4.8129,120.9106,44.4946,2.302199470672878,0.7941113544255579,2.4377055168151855,0.845417320728302
119.7893,-43.8785,5.2414,116.6382,33.4473,2.221289343995067,0.8197090266988933,2.360989809036255,0.8702762722969055
119.8018,-42.4338,5.8237,117.0654,17.0898,2.1504090309357933,0.8505546017699434,2.3086068630218506,0.9044308662414551
119.8118,-40.8792,5.8237,131.7139,17.0898,2.0162547669542685,0.8212740271294556,2.216280698776245,0.8622000217437744
119.8218,-39.1489,6.2192,149.7803,15.0146,1.9819303117801068,0.7511076077947749,2.209728479385376,0.8040318489074707
119.8318,-34.6939,6.2192,102.356,15.0146,1.987471461855533,0.727550570629341,2.2427549362182617,0.7707683444023132
119.8418,-33.3866,6.2961,112.9761,-2.3804,1.8786410710136496,0.852460295636372,2.088552713394165,0.8752248883247375
119.8519,-32.2165,4.769,89.7217,-92.7124,1.9504472209677701,0.052460295636372,2.145348072052002,0.0752248615026474
119.8619,-31.4804,3.4781,45.7153,-141.2354,1.9572631259559126,-0.747539704363628,2.1343140602111816,-0.7247751355171204
119.8719,-31.4804,3.4781,45.7153,-141.2354,1.7564361239805586,-1.547539704363628,1.843018651008606,-1.5247751474380493
119.8819,-31.052,1.6159,25.5737,-195.2515,1.6314877714245917,-2.347539704363628,1.6591130495071411,-2.324775218963623
119.8919,-30.7443,-0.6802,18.9209,-229.8584,1.390561956031624,-3.147539704363628,1.3682665824890137,-3.1247751712799072
119.9045,-30.5905,-3.1906,3.8452,-247.5586,1.1086170525087917,-3.9475397043636278,1.1227906942367554,-3.396364212036133
119.9145,-30.4862,-3.1906,8.7891,-247.5586,0.8005674169447116,-4.49852797444384,0.8497763872146606,-3.802539825439453
119.9245,-30.4862,-5.7944,8.7891,-255.249,0.628191393890361,-4.42485305264156,0.6711165308952332,-3.843458652496338
119.9345,-30.4862,-8.3652,8.7891,-253.2959,0.5295221958881791,-4.171775400758798,0.5491982102394104,-3.815680980682373
119.9445,-30.2774,-10.8481,32.7759,-244.3237,0.34602105840015585,-4.057438503626459,0.36115962266921997,-3.842024564743042
119.9545,-29.4644,-13.1332,57.373,-227.9663,0.25291091222165796,-4.061211106855483,0.318409264087677,-3.8699262142181396
119.9645,-28.5745,-15.1987,47.0581,-207.5806,0.42823229413479713,-3.950217291330792,0.500842809677124,-3.8235318660736084
119.9745,-28.5745,-19.1537,47.0581,-203.4912,0.5160365124006514,-3.5847086686078473,0.5951141715049744,-3.4077837467193604
119.9845,-28.1021,-23.1967,41.687,-191.8945,0.5870283588673303,-3.5140732305852964,0.6745280623435974,-3.0940701961517334
119.9945,-27.0969,-23.1967,44.0063,-191.8945,0.5829388268593565,-3.7176456727476985,0.6592624187469482,-3.267354726791382
120.0072,-26.586,-25.0644,42.4194,-179.9927,0.6206274943069998,-3.6140800236825394,0.6933104991912842,-3.201889991760254
120.0172,-26.586,-25.0644,42.4194,-179.9927,0.6711900167870666,-3.633998583151729,0.7291660308837891,-3.2719082832336426
120.0272,-25.5698,-28.6569,45.7153,-185.4858,0.6392463725710461,-3.220425322804223,0.7063676118850708,-2.8927512168884277
120.0372,-24.9985,-32.8427,51.2695,-217.5903,0.6457632792035087,-2.6429335052991156,0.703721821308136,-2.5284769535064697
120.0472,-24.9985,-35.1553,51.2695,-234.436,0.727844447789308,-3.0253366399536676,0.7629504799842834,-3.328476905822754
120.0572,-24.9985,-37.5833,51.2695,-243.5303,0.8002115326356858,-3.825336639953668,0.8274692296981812,-3.4890716075897217
120.0672,-24.3119,-40.0113,58.5327,-240.6006,0.7712033761688489,-3.623697522100815,0.8247454166412354,-3.709101915359497
120.0772,-23.6197,-42.2855,66.5283,-229.8584,0.7740114817784044,-3.389363821411418,0.8588971495628357,-3.579317331314087
120.0872,-23.6197,-42.2855,66.5283,-229.8584,0.890007042199161,-3.858442500144414,0.9874416589736938,-3.840395450592041
120.0972,-22.8562,-42.2855,77.4536,-229.8584,0.8735197045466685,-4.231313557647551,1.0006084442138672,-3.966517686843872
120.1096,-21.9937,-42.2855,88.4399,-229.8584,0.9011848207162011,-4.428152505951107,1.0598551034927368,-4.0449137687683105
120.1196,-21.0434,-44.4937,96.1914,-214.5386,0.9743122697335103,-4.017076364405304,1.169161319732666,-3.5627546310424805
120.1296,-16.5116,-44.4937,130.127,-214.5386,0.9507897521877474,-4.117304544958505,0.9350889921188354,-3.622697114944458
120.1396,-15.1328,-44.4937,136.4746,-214.5386,1.7507897521877474,-4.158511522720791,1.4040323495864868,-3.6995761394500732
120.1496,-13.7155,-44.4937,139.0991,-214.5386,1.9122556933762858,-4.178826267138374,1.8615001440048218,-3.760192632675171
120.1596,-12.2873,-46.5152,139.8926,-193.0542,1.7496411354239876,-3.783287006381258,1.8621546030044556,-3.340228319168091
120.1696,-12.2873,-48.2785,139.8926,-166.4429,1.9319622303122586,-3.4960009737015976,2.1508777141571045,-3.0409884452819824
120.1796,-10.8811,-49.8166,137.6953,-146.6064,1.832361770297142,-3.195310617310542,2.1197032928466797,-2.7511463165283203
120.1896,-8.1619,-51.1789,133.8501,-128.418,1.7077588704351103,-2.9241195384973473,2.058758020401001,-2.4952971935272217
120.1996,-5.9098,-52.3215,101.6846,-106.6284,1.6251019964643239,-2.7414640127815373,1.9618518352508545,-2.309469223022461
120.2123,-5.0144,-53.942,87.2192,-60.9131,1.6064143152703159,-2.541383299033507,1.888959288597107,-2.1011946201324463
120.2223,-5.0144,-53.942,87.2192,-60.9131,1.6362219826045563,-2.3361381863271626,1.871000051498413,-2.0129449367523193
120.2323,-4.2948,-53.942,67.0166,-60.9131,1.675064367032429,-2.097697000909078,1.8456511497497559,-1.9137489795684814
120.2423,-4.2948,-54.3539,67.0166,-33.9966,1.6631004916436014,-1.6372173495380247,1.8009499311447144,-1.7592240571975708
120.2523,-3.1687,-54.4968,32.6538,-6.2866,1.673238053305814,-1.2120498342595238,1.7758903503417969,-1.343949556350708
120.2623,-2.8061,-53.7717,49.3774,60.2417,1.4055224087251044,-0.4120498342595238,1.480128288269043,-0.543949544429779
120.2723,-2.3612,-52.9697,63.4766,86.0596,1.1824640781361118,0.38795016574047625,1.288869023323059,0.2560504674911499
120.2823,-1.8558,-51.9589,62.2559,104.8584,1.1123908135021097,1.1879501657404763,1.2274211645126343,1.056050419807434
120.2923,-1.8558,-51.9589,62.2559,104.8584,1.1254396387631964,1.8132950380447452,1.2394992113113403,1.6909822225570679
120.3023,-1.8558,-51.9589,62.2559,104.8584,1.1286414728744145,1.8738171837501398,1.25014066696167,1.765084147453308
120.3153,-0.6858,-49.5639,38.8794,124.939,1.0975846557952158,1.714556208327958,1.229175090789795,1.6014151573181152
120.3253,-0.2957,-49.5639,43.457,124.939,0.9798561345077769,1.8822547604595155,1.0958256721496582,1.7698681354522705
120.3353,-0.0101,-48.2291,27.2827,134.7046,1.0449232820503287,1.9083251786643105,1.1752246618270874,1.7940964698791504
120.3453,-0.0266,-48.2291,-10.3149,134.7046,0.24492328205032865,2.0757441477753913,0.37522467970848083,1.9802093505859375
120.3553,-0.3287,-46.7184,-34.4238,155.7007,-0.5550767179496714,2.0634070472550485,-0.42477530241012573,1.9775155782699585
120.3653,-0.7956,-46.7184,-50.5371,155.7007,-0.7247170648883063,2.2978615738170656,-1.1634347438812256,2.2220640182495117
120.3753,-1.4658,-43.5599,-72.2656,145.752,-0.6560513713397582,2.2584688587052684,-1.0739188194274902,2.2021257877349854
120.3853,-2.3831,-42.3074,-97.8394,123.23,-0.6350240702398158,2.345438302795062,-0.952730655670166,2.2805991172790527
120.3953,-3.6411,-41.0715,-135.0098,130.3101,-0.8684957075141849,2.264876565104875,-0.8771845102310181,2.1822943687438965
120.4053,-5.344,-39.7696,-179.3823,135.6201,-1.668495707514185,2.2410876976273033,-1.6771844625473022,2.156278371810913
120.418,-10.0516,-38.5007,-264.8926,126.1597,-2.468495707514185,2.2724657210705597,-2.477184534072876,2.2065486907958984
120.428,-10.0516,-37.3416,-264.8926,118.3472,-3.2684957075141847,2.2559169578642244,-3.27718448638916,2.2076666355133057
120.438,-12.7652,-36.0782,-275.2075,133.4229,-4.0684957075141845,2.132339826480947,-4.077184677124023,2.0831167697906494
120.448,-12.7652,-32.1671,-275.2075,125.4883,-4.868495707514184,1.921853229890024,-4.8771843910217285,1.8773268461227417
120.458,-17.8299,-31.1124,-234.0088,26.3672,-4.157133550114852,2.3896543071787724,-4.8303422927856445,2.209548234939575
120.468,-19.9997,-31.1124,-200.3784,26.3672,-4.055414521162834,2.080743396026173,-4.611496925354004,1.5608973503112793
120.478,-19.9997,-30.8652,-200.3784,23.1934,-4.111858939359512,1.7356827003053656,-4.522191047668457,0.8660027384757996
120.488,-23.9383,-30.8652,-179.2603,23.1934,-3.7037010374555486,1.3297487908584387,-3.8971810340881348,0.4999793767929077
120.498,-25.817,-30.5795,-174.8657,31.0669,-3.487474837765983,1.0394209967634749,-3.558727502822876,0.3700889050960541
120.508,-27.6847,-28.5635,-178.833,84.4727,-3.1809904402336784,0.8129632566797781,-3.2073583602905273,0.38102415204048157
120.5208,-29.5688,-27.6352,-182.312,93.1396,-2.901355269143099,0.858245608160348,-2.9107460975646973,0.6976897716522217
120.5308,-31.4365,-26.6574,-180.481,89.8438,-2.675329022321402,0.9612404712076289,-2.746792793273926,0.8383932113647461
120.5408,-35.1169,-25.762,-187.0117,90.271,-2.212461292182418,1.0228007924606968,-2.3939483165740967,0.9110188484191895
120.5508,-37.089,-25.762,-197.0215,90.271,-2.80232955610389,1.1719634748717407,-2.4047696590423584,1.0577824115753174
120.5608,-37.089,-23.9273,-197.0215,93.6279,-3.4364561397061317,1.1275116597179575,-2.891387701034546,0.9778458476066589
120.5708,-39.1654,-23.0374,-205.8105,86.9751,-2.9289963734749738,1.2014655835680486,-2.8278539180755615,1.0600430965423584
120.5808,-41.2692,-23.0374,-203.8574,86.9751,-2.894845662979925,1.3090422115514253,-3.175180435180664,1.166850209236145
120.5908,-41.2692,-22.2244,-203.8574,81.9092,-3.2593098441693455,1.3489572792658047,-3.503601551055908,1.1914395093917847
120.6008,-43.3621,-22.2244,-200.3784,81.9092,-2.9176340474459654,1.4023101795829356,-3.1120197772979736,1.2605055570602417
120.6108,-49.498,-22.2244,-182.312,81.9092,-2.117634047445965,1.4473849036727793,-2.3120198249816895,1.3069286346435547
120.6235,-51.2668,-22.2244,-161.8042,81.9092,-1.6950070847324774,1.4888813963036043,-2.100022315979004,1.3645565509796143
120.6335,-52.8214,-21.4499,-142.5171,77.3315,-1.5579983404507016,1.476611714370475,-2.1412534713745117,1.3300983905792236
120.6435,-52.8214,-21.4499,-142.5171,77.3315,-1.7964599695779586,1.4874739897191616,-2.4978508949279785,1.3654429912567139
120.6535,-52.8214,-20.6918,-142.5171,78.4302,-2.0390821856368344,1.4338658644291133,-2.6696982383728027,1.2970213890075684
120.6635,-56.2381,-17.6541,-84.9609,115.7837,-1.4797736361663862,1.0443220688195534,-1.869698166847229,1.0536426305770874
120.6735,-56.2381,-17.6541,-84.9609,115.7837,-1.5010314197801982,1.2880222725701667,-1.7110127210617065,1.3974723815917969
120.6835,-57.6334,-16.3907,-52.063,126.9531,-1.32906961974235,1.3509276627961355,-1.3408598899841309,1.4891427755355835
120.6935,-58.0124,-10.9744,-29.2358,125.2441,-1.3339787673602161,1.1169021872238563,-1.3209294080734253,1.076831340789795
120.7035,-58.0124,-6.1679,-29.2358,118.2251,-1.2614674689694758,0.992264064988774,-1.2561850547790527,0.8253075480461121
120.7135,-58.2047,-4.9924,-13.2446,119.2627,-1.248040274101345,1.1305471699827196,-1.2253103256225586,0.9738619923591614
120.7263,-58.2541,-3.8113,-0.9766,117.981,-1.1827019680593145,1.3027072013512075,-1.1420625448226929,1.1416672468185425
120.7363,-57.6828,-2.6852,41.0156,109.9243,-0.38270196805931445,1.3799171513936983,-0.3420625925064087,1.3494004011154175
120.7463,-57.6828,-1.6251,41.0156,102.0508,0.4172980319406856,1.3269823790947588,0.45793741941452026,1.4342186450958252
120.7563,-57.6828,0.3415,41.0156,90.6982,0.6039852185253148,0.9883299818395208,0.8813526630401611,1.2631767988204956
120.7663,-55.7492,1.2259,111.8774,83.0688,0.6189561775298225,0.9029411352682979,0.7694729566574097,1.264855146408081
120.7763,-54.2057,1.2259,146.0571,83.0688,1.133969738811758,0.9748113937403972,1.1553285121917725,1.3409533500671387
120.7863,-50.4373,1.2259,183.1055,83.0688,1.933969738811758,1.0480496612491677,1.9553284645080566,1.379630208015442
120.7963,-48.4873,2.6047,175.9644,57.8613,2.733969738811758,0.969682460452976,2.755328416824341,1.2853658199310303
120.8063,-46.7569,3.132,148.4375,48.9502,3.2024934476331057,0.9600363877463134,2.8840250968933105,1.2267504930496216
120.8163,-45.3177,3.132,117.981,48.9502,2.909694776416778,0.9678209822748206,2.6882212162017822,1.2106330394744873
120.8292,-42.7469,4.4833,101.9287,52.063,2.4743525193504943,0.7987754493691651,2.349544048309326,0.872626543045044
120.8392,-41.4231,4.4833,109.0698,52.063,2.20868944362643,0.8233234760621876,2.137904405593872,0.8890143036842346
120.8492,-41.4231,6.1972,109.0698,22.2168,2.1374532029577726,0.850326277822764,2.129650831222534,0.8592507839202881
120.8592,-40.0113,6.1972,118.1641,22.2168,2.0254314987423054,0.82363564381273,2.0654830932617188,0.8454725742340088
120.8692,-38.6215,6.1972,110.4736,22.2168,1.9891637805722224,0.8026883546557133,2.0620782375335693,0.83477383852005
120.8792,-38.6215,6.6092,110.4736,11.3525,2.0124601357551404,0.8092969462657607,2.08711314201355,0.8643980622291565
120.8892,-37.5449,6.6092,75.5005,11.3525,2.036918351351612,0.7728560359082973,2.104748010635376,0.831726610660553
120.8992,-35.9409,6.6092,46.7529,11.3525,1.8940876245350275,0.7307215894675421,1.9375450611114502,0.7941796779632568
120.9092,-35.9409,5.8401,46.7529,-68.1763,1.6998802388059955,-0.06927841053245798,1.7208564281463623,-0.005820338148623705
120.9192,-35.9409,3.5385,46.7529,-149.9023,1.530989326706083,-0.869278410532458,1.5590449571609497,-0.8058203458786011
120.9316,-35.463,3.5385,7.3242,-149.9023,1.4400160278158294,-1.669278410532458,1.460538387298584,-1.6058202981948853
120.9416,-35.4685,-0.6802,-37.6587,-239.4409,0.6400160278158293,-2.469278410532458,0.660538375377655,-2.405820369720459
120.9516,-36.1606,-3.273,48.1567,-255.3711,0.8426481384992486,-3.2692784105324577,0.8725237250328064,-3.205820322036743
120.9616,-35.6442,-5.8658,65.5518,-250.8545,0.8288803038190553,-4.0692784105324575,0.8648077845573425,-3.4320411682128906
120.9716,-34.8752,-8.3542,83.9844,-241.0278,0.9337127038934512,-4.052253996899187,0.9373427629470825,-3.330951452255249
120.9816,-34.0787,-8.3542,78.7354,-241.0278,1.0829464561715922,-4.196531724934027,1.0951441526412964,-4.130951404571533
120.9916,-34.0787,-12.8091,78.7354,-208.374,1.1855057444003927,-3.6214660583661216,1.1968563795089722,-3.665330410003662
121.0016,-33.3811,-12.8091,70.1904,-208.374,1.245228877205102,-3.7058655965208525,1.2578425407409668,-3.7740633487701416
121.0116,-32.6615,-12.8091,72.6929,-208.374,1.2187816640372733,-3.770965540547066,1.2350270748138428,-3.83952260017395
121.0216,-31.8265,-14.7537,75.5615,-198.0591,1.2127663080352318,-3.4981844775968947,1.2195640802383423,-3.6640357971191406
121.0344,-31.8265,-14.7537,75.5615,-198.0591,1.2697777964251589,-3.584209437171027,1.2628099918365479,-3.775963544845581
121.0444,-30.9036,-16.6269,75.1343,-188.5986,1.2616363742463597,-3.3077630307549035,1.2774189710617065,-3.589562177658081
121.0544,-29.9478,-18.4177,73.9136,-183.2275,1.265286520181761,-3.012682985319886,1.2871434688568115,-3.421034336090088
121.0644,-29.0525,-26.8497,65.918,-181.3965,1.2865990503840308,-2.212682985319886,1.3279858827590942,-2.6210343837738037
121.0744,-26.2564,-26.8497,85.3882,-181.3965,1.0272193019715832,-3.012682985319886,1.0909829139709473,-2.404156446456909
121.0844,-26.2564,-28.8492,85.3882,-202.4536,1.1610053019152768,-2.809996471275715,1.240986943244934,-2.393902063369751
121.0944,-25.2677,-31.008,89.9048,-216.4917,1.2068545747498283,-3.10220132817354,1.267066240310669,-3.04781174659729
121.1044,-24.1855,-31.008,100.708,-216.4917,1.231899391127738,-3.514606772296204,1.2749813795089722,-3.81343674659729
121.1144,-23.0374,-31.008,110.7788,-216.4917,1.2834277563323422,-3.7300694437868134,1.3132190704345703,-4.111357688903809
121.1244,-20.6314,-33.2382,117.981,-222.0459,1.2939898770069946,-3.3696765675160196,1.3083420991897583,-3.9658236503601074
121.137,-19.4339,-42.291,117.6147,-210.4492,1.4202502044490855,-2.5696765675160194,1.4482648372650146,-3.1658236980438232
121.147,-18.2254,-44.2685,119.9341,-186.8286,1.4932352967310443,-2.9009892201864154,1.529556393623352,-2.5705907344818115
121.157,-18.2254,-44.2685,119.9341,-186.8286,1.7128281892656863,-3.3402483123897526,1.7125401496887207,-2.6873345375061035
121.167,-15.6931,-46.0538,128.9062,-171.3867,1.5552892110703707,-2.5402483123897523,1.5005685091018677,-2.425612688064575
121.177,-14.3912,-47.7567,130.3711,-162.2314,1.5792090850101026,-1.7567727397776645,1.5388753414154053,-2.2297284603118896
121.187,-14.3912,-50.6461,130.3711,-129.2114,1.752535538265485,-1.7679703239686186,1.7575401067733765,-1.9687758684158325
121.197,-11.771,-51.8546,130.9814,-113.7085,1.5872167382995703,-1.6216261586839726,1.6133975982666016,-1.8706820011138916
121.207,-10.5405,-51.8546,124.8169,-113.7085,1.6384503606475493,-1.7358935316796682,1.6934059858322144,-1.9128942489624023
121.217,-10.5405,-52.8708,124.8169,-94.6655,1.790797495433329,-1.6187405912262562,1.862565517425537,-1.8763209581375122
121.227,-8.2169,-53.6508,121.0938,-69.6411,1.6090175354379745,-1.555476978222091,1.6836479902267456,-1.8976041078567505
121.2412,-6.08,-53.6508,104.9805,-69.6411,1.4948338874283038,-1.5348901863907838,1.5923937559127808,-1.8822003602981567
121.2512,-6.08,-53.6508,104.9805,-69.6411,1.564206239345451,-1.527648622027783,1.6813201904296875,-1.8477517366409302
121.2612,-6.08,-54.1507,104.9805,-41.748,1.6264540369872873,-1.523792216414454,1.73434317111969,-1.8662147521972656
121.2712,-4.3662,-54.1507,72.5708,-41.748,1.6021040249845462,-1.4301253516705974,1.7070800065994263,-1.7261950969696045
121.2812,-4.3662,-54.4089,72.5708,-18.9209,1.6115242221473172,-1.4168404159968255,1.6903785467147827,-1.4489768743515015
121.2912,-3.7839,-54.3759,58.5938,12.7563,1.6174859007824665,-0.6168404159968255,1.686395525932312,-0.6489769220352173
121.3012,-3.2401,-54.3759,60.9131,12.7563,1.4830694459035192,0.18315958400317456,1.5595225095748901,0.15102310478687286
121.3112,-1.9547,-53.9694,66.2231,51.5137,1.2131360516081955,0.3132943016046445,1.293918490409851,0.5261690616607666
121.3212,-0.7352,-53.1949,57.4341,86.1816,1.100876079016454,0.7072143691360443,1.1677827835083008,0.6177288889884949
121.3312,-0.7352,-53.1949,57.4341,86.1816,1.1177460486117645,1.0522599336206224,1.185937762260437,0.9280440211296082
121.3436,-0.2463,-52.1347,49.3774,112.4268,1.098632662660347,1.20486666484384,1.1701709032058716,1.0870190858840942
121.3536,-0.2463,-52.1347,49.3774,112.4268,1.0895344001147313,1.4978476108316081,1.1631336212158203,1.4021766185760498
121.3636,0.5392,-50.8493,36.499,134.3994,1.0386532937779585,1.6417454446211883,1.1231383085250854,1.5516473054885864
121.3736,0.8304,-47.8116,28.6255,157.2266,1.025034852060176,1.7735262385272972,1.109360933303833,1.6799216270446777
121.3836,1.1105,-46.1911,10.498,162.8418,1.0774530207841246,2.08026504707726,1.162389874458313,1.9297140836715698
121.3936,1.1764,-44.6146,7.1411,156.8604,1.0140290079192376,2.309230074371792,1.099655270576477,2.150665521621704
121.4036,1.0885,-43.2687,-14.7705,129.2114,0.2140290079192375,2.457028850298708,0.2996552586555481,2.3373703956604004
121.4136,1.0885,-42.0822,-14.7705,121.2158,-0.5859709920807625,2.3857790583288248,-0.5003447532653809,2.3017938137054443
121.4236,1.0885,-38.3963,-14.7705,127.3804,-0.5139193483088349,2.180896791193476,-0.5485161542892456,2.082571506500244
121.4336,-0.3287,-37.1933,-98.3276,121.0327,-0.47954564445694003,2.2009192312479273,-0.18876847624778748,2.125622034072876
121.4461,-2.927,-34.3478,-147.583,155.3345,-1.27954564445694,2.0667092230182234,-0.988768458366394,1.9346885681152344
