t_s,imu_LTx,imu_RTx,imu_Lvel,imu_Rvel,L_tau_ref_mean,R_tau_ref_mean,L_tau_pfimu_mean,R_tau_pfimu_mean
50.5589,-9.7275,-49.7562,26.6724,-64.0259,0.5162015678136253,-1.635507921534094,0.5638568878173829,-1.6166312575340271
50.5689,-9.0903,-50.3165,29.48,-52.8564,0.4461433638482347,-1.5621721409328146,0.5017864882946015,-1.5381727933883667
50.5789,-8.7552,-50.7614,31.3721,-41.1377,0.42703672133660514,-1.4870553377028113,0.481205090880394,-1.461667573451996
50.5889,-8.4091,-51.069,34.1187,-27.0386,0.3991868485284695,-1.404215951410566,0.4521487683057785,-1.390104842185974
50.5989,-8.4091,-51.1404,34.1187,12.4512,0.42623173034793044,-0.604215951410566,0.47769074738025663,-0.590104840695858
50.6089,-8.4091,-51.1404,34.1187,12.4512,0.4514375553146738,0.19578404858943405,0.4994502514600754,0.1731036063283682
50.6189,-8.4091,-50.8603,34.1187,33.2031,0.4728718250035858,0.5508895211966194,0.51878682076931,0.49949105978012087
50.6289,-7.4259,-50.3659,29.1138,55.2368,0.4618314101235746,0.5191260806025954,0.5046475976705551,0.5108930751681328
50.6389,-7.1512,-49.6133,28.1372,82.2754,0.4663749525636039,0.5919804483522939,0.5066927880048752,0.6451140344142914
50.6489,-6.5579,-48.5422,28.8696,114.624,0.4323174946959146,0.848386003769565,0.46728060245513914,0.9023330450057984
50.6589,-6.3272,-45.3506,22.8271,182.9224,0.48967499894730715,1.6422715659342209,0.5200819969177246,1.6718968749046326
50.6689,-6.3272,-43.2907,22.8271,209.1675,0.493643192831908,2.429670532503599,0.521812179684639,2.4718968868255615
50.6789,-6.1789,-43.2907,16.7847,209.1675,0.5415288768096208,3.1859101970609562,0.5663203656673431,3.2426679372787475
50.6889,-6.0141,-41.055,16.7847,218.1396,0.5184207196819306,3.6014758930744817,0.5406008780002594,3.584495258331299
50.6989,-5.8109,-38.8248,23.1323,218.6279,0.4355236408571228,3.520331257500269,0.4544576913118362,3.499037027359009
50.7089,-5.0254,-38.8248,52.3071,218.6279,0.13335560993992573,3.7079435597902934,0.1288963235914707,3.69613721370697
50.7189,-4.5914,-34.7104,41.5649,189.0259,0.2829684543823937,3.401379616784248,0.2740295991301537,3.37036509513855
50.7289,-4.3881,-32.8757,14.9536,179.8706,0.5553879024322501,3.281011189308219,0.546748673915863,3.237456464767456
50.7389,-4.3881,-28.9096,14.9536,208.5571,0.5363949060430562,2.741466696139701,0.5271254330873489,2.697053575515747
50.7489,-4.3332,-28.9096,15.8081,208.5571,0.5092313197949373,3.0556426659850535,0.5003052920103073,3.0303752183914185
50.7589,-4.1025,-28.9096,27.2217,208.5571,0.37342061369117185,3.3003842562298438,0.36036598682403564,3.2973553419113157
50.7689,-3.8004,-26.8002,33.1421,212.8296,0.3134351282474877,3.236723967192551,0.29885067492723466,3.1765173196792604
50.7789,-3.0753,-22.955,37.4146,172.4854,0.25435104098169176,3.0721063451660835,0.23333362191915513,2.9708451986312867
50.7889,-2.9709,-21.4444,5.0049,149.292,0.5883274593483002,3.029630296315692,0.571832537651062,2.9300969362258913
50.7989,-3.284,-18.7033,-37.2925,131.3477,-0.21167254065169977,2.731590066465616,-0.22816746458411216,2.6221765279769897
50.8089,-3.284,-17.775,-37.2925,82.3364,-1.0116725406516998,2.7581752446553915,-1.0281674563884735,2.652482533454895
50.8189,-3.9047,-17.775,-62.2559,82.3364,-1.0363123030303973,2.498312231414821,-1.0422511219978332,2.443393516540527
50.8289,-4.6628,-17.775,-73.6694,82.3364,-1.0573366346382533,2.3172132313750624,-1.0714908599853517,2.302634763717651
50.8389,-5.5692,-17.2806,-91.3086,40.1001,-1.0944423281813669,2.0608290718237585,-1.1134589195251465,2.1119990587234496
50.8489,-8.497,-17.0773,-177.4902,16.6016,-1.8944423281813667,1.5337771634123187,-1.9134589076042174,1.5319293856620788
50.8589,-8.497,-16.9565,-177.4902,11.8408,-2.6944423281813665,1.0696708358285,-2.7134589195251464,1.0820350110530854
50.8689,-12.7268,-16.3248,-225.5249,62.0117,-3.323602121680655,0.6964213088035103,-3.4067102432250977,0.678278923034668
50.8789,-12.7268,-15.3745,-225.5249,101.8066,-4.096811011554123,0.6462398863472458,-3.9985304832458497,0.6385893255472184
50.8889,-14.968,-14.3362,-227.356,101.4404,-4.432466293528139,0.9191768322924453,-4.020917057991028,0.938782024383545
50.8989,-17.1982,-13.3749,-224.6704,92.5293,-4.36848695753137,1.1007616754675804,-3.8777956485748293,1.068060302734375
50.9089,-19.346,-12.4301,-209.2285,94.6655,-4.244058393867714,1.1580873706483863,-3.8575615167617796,1.0696915209293365
50.9189,-23.1912,-11.3699,-175.5371,108.4595,-3.8270730560477633,1.1707096049393049,-3.6014015674591064,1.0862457931041718
50.9289,-24.9875,-11.3699,-166.1987,108.4595,-3.5895922732280248,1.393110195274986,-3.5616729736328123,1.3626293897628785
50.9389,-24.9875,-9.2056,-166.1987,86.2427,-3.621644782488435,1.3582604795889595,-3.6316959381103517,1.34614177942276
50.9489,-26.6684,-8.519,-152.771,53.3447,-3.440792547130573,1.4888567617266772,-3.4531954288482667,1.45528644323349
50.9589,-28.1681,-8.1454,-136.1694,34.5459,-3.2828070432707457,1.4583416028067009,-3.2801459074020385,1.4021622300148011
50.9689,-29.5523,-7.9092,-126.8311,20.0195,-3.0685283505181418,1.3588095798707576,-3.0565311193466185,1.2932121515274049
50.9789,-30.9036,-7.9257,-128.3569,-8.667,-2.8137126650249003,1.0460875456692467,-2.7981974601745607,0.9206212222576141
50.9889,-33.5678,-7.9257,-131.6528,-8.667,-2.411438968482285,0.27320095214118156,-2.3928642153739927,0.120621217507869
50.9989,-33.5678,-8.074,-131.6528,-13.0005,-2.5246551460729036,-0.35780464787516325,-2.4966139793395996,-0.38673619627952577
51.0089,-36.7484,-8.1345,-168.2129,-2.2583,-1.971466294149634,-0.6117831620738238,-1.8997543454170227,-0.4824566036462784
51.0189,-36.7484,-8.1345,-168.2129,-2.2583,-2.55267745672673,-0.518345106255456,-2.415017104148865,-0.43848938643932345
51.0289,-36.7484,-8.1345,-168.2129,-2.2583,-3.081405472056743,-0.4497800779216212,-2.950830411911011,-0.40501593947410586
51.0389,-40.3354,-8.1345,-183.8379,-2.2583,-2.575053757968024,-0.40328297184965034,-2.5654608964920045,-0.3783658862113953
51.0489,-42.0713,-8.0301,-176.1475,15.7471,-2.5713305149728116,0.07521947718191731,-2.600626993179321,0.10260173529386521
51.0589,-44.9387,-7.728,-134.3384,34.0576,-2.3004667588245633,-0.01320842449578354,-2.283356547355652,0.004878740198910237
51.0689,-44.9387,-6.3547,-134.3384,44.9219,-2.378165699543263,-0.03978312807975099,-2.356668567657471,-0.029840846545994282
51.0789,-47.0371,-4.9594,-97.4731,17.2119,-2.155838583891404,0.18294082359020924,-2.1285821557044984,0.19498502537608148
51.0889,-47.0371,-4.7452,-97.4731,11.9629,-2.1475904044856238,0.22045577161910632,-2.1236153125762938,0.2327307343482971
51.0989,-47.8556,-4.7452,-84.2896,11.9629,-2.0308382486067615,0.217455501852099,-2.006011426448822,0.2290411576628685
51.1089,-47.8556,-4.7452,-84.2896,11.9629,-2.007186449951713,0.21448394473162366,-1.9817991256713867,0.2257150135934353
51.1189,-48.5697,-4.2563,-73.4863,23.9868,-1.882349371567416,0.11396193071579201,-1.8553516507148742,0.12396331168711186
51.1289,-50.1023,-3.9047,-39.3677,26.7334,-1.6957956407978068,0.11127306314261154,-1.6568349719047546,0.12102917712181807
51.1389,-50.3494,-3.9047,-23.0713,26.7334,-1.5952937216072738,0.14443484874035983,-1.577961301803589,0.15186300612986087
51.1489,-50.4099,-3.3224,-5.7373,24.4751,-1.4459719222973775,0.1790202099995471,-1.4631431579589844,0.1805509589612484
51.1589,-50.4099,-3.3224,-5.7373,24.4751,-1.1411681520198056,0.20543647825595196,-1.1544015049934386,0.20790925323963166
51.1689,-50.333,-2.8665,6.4087,26.6113,-0.916017024038952,0.1957812626039883,-0.8940166294574737,0.19893656224012374
51.1789,-50.1407,-2.8665,23.2544,26.6113,-0.11601702403895205,0.22474561354097045,-0.0940166287124157,0.22752859592437744
51.1889,-49.7122,-2.5314,47.5464,37.2925,0.597777344194215,0.16466138891440915,0.6048898935317993,0.16806885972619057
51.1989,-48.2401,-2.1249,83.252,42.2363,0.7984223497909898,0.17412032218511436,0.7272761046886445,0.17710693478584288
51.2089,-48.2401,-1.7459,83.252,37.4756,1.0684605057177243,0.25469851455033016,1.0166980564594268,0.25807970464229585
51.2189,-47.1964,-1.4273,105.1636,32.8369,1.1818968184227967,0.3173651802196993,1.137575089931488,0.32294530272483823
51.2289,-47.1964,-1.1581,105.1636,29.7241,1.4496040200694735,0.35422091504334763,1.411110508441925,0.35992112159729006
51.2389,-45.922,-1.1581,128.9673,29.7241,1.549834623082716,0.38182217097194177,1.5180610060691833,0.3852150321006775
51.2489,-42.7634,-0.6693,165.5273,28.0151,1.7049230556727497,0.3871474593264075,1.699823832511902,0.3909185379743576
51.2589,-40.9232,-0.6693,181.8237,28.0151,2.188434538860341,0.4057587989944009,2.2617751359939575,0.4108457416296005
51.2689,-38.9456,0.303,191.7725,28.5034,2.6829754137547117,0.35881795856695187,2.641732382774353,0.3650636613368988
51.2789,-36.8802,0.6052,189.209,29.0527,2.9552044718063994,0.35650826019009924,2.872865104675293,0.3621855556964874
51.2889,-33.1888,1.3193,156.3721,33.3252,2.895896821687251,0.2988193575787709,2.834433913230896,0.30201053321361543
51.2989,-33.1888,1.5884,156.3721,30.7007,2.946085139545516,0.329865429097396,2.8988515853881838,0.3337199926376343
51.3089,-31.5079,1.5884,147.644,30.7007,2.837830958846537,0.3555643169926251,2.79818708896637,0.3569438099861145
51.3189,-29.8545,1.8521,147.3999,25.3296,2.690650818596896,0.4027101274301955,2.6620344638824465,0.4065395057201385
51.3289,-29.8545,2.0883,147.3999,20.874,2.7394001415682214,0.43593143219327846,2.7182788610458375,0.4365719348192215
51.3389,-26.597,2.308,59.4482,20.9961,2.654129416238828,0.42470869485299,2.6394148111343383,0.4264107644557953
51.3489,-25.9159,2.308,70.3125,20.9961,2.185334812260439,0.4275496203074257,2.1686161279678347,0.4328563153743744
51.3589,-25.1193,2.6376,78.4302,-11.6577,1.8902517102194807,-0.3724503796925743,1.8764992594718932,-0.3671436756849289
51.3689,-25.1193,2.4234,78.4302,-25.3296,1.8346204205436831,-0.9406910056606635,1.8227932095527648,-0.929726755619049
51.3789,-24.5041,2.4234,60.1807,-25.3296,1.7586563337026284,-0.8388080654165092,1.758028507232666,-0.8268418252468109
51.3889,-24.1416,2.0499,39.7339,-37.8418,1.6647416827434558,-0.719340027617988,1.6703320860862731,-0.715324068069458
51.3989,-23.9603,2.0499,23.4985,-37.8418,1.5357430988562268,-0.7489973714495866,1.5147633314132691,-0.7456745624542236
51.4089,-23.9163,1.4896,10.8643,-54.5044,1.3470418860229434,-0.6852225796412357,1.3136802554130553,-0.688951849937439
51.4189,-23.9163,0.737,10.8643,-77.2705,1.092021100186019,-0.6850999361343033,1.071526837348938,-0.6871919453144073
51.4289,-23.8669,0.737,14.8926,-77.2705,0.8809944303645654,-0.9057767056529912,0.871937358379364,-0.9175842642784119
51.4389,-23.6087,-0.2573,36.377,-101.3184,0.6719511630612447,-0.9757457426982261,0.6596415221691132,-1.0121013283729554
51.4489,-22.7243,-0.2573,40.8936,-101.3184,0.5608870141414087,-1.3001099828307887,0.5414633452892303,-1.353094220161438
51.4589,-22.7243,-0.2573,40.8936,-101.3184,0.6003966375020985,-1.5524957550452485,0.5783638268709183,-1.602427101135254
51.4689,-22.3288,-0.2573,40.9546,-101.3184,0.5905803601860014,-1.7387431043840944,0.5614662945270539,-1.7889389514923095
51.4789,-20.4611,-1.5646,86.731,-134.8267,0.3499912280984143,-1.78640461683417,0.29737938940525055,-1.8174975991249085
51.4889,-19.4284,-3.317,107.8491,-179.3823,0.7524893626057015,-2.1750545315239815,0.7355027318000793,-2.154458236694336
51.4989,-18.3408,-5.4263,103.0884,-210.2051,1.1639951278080458,-2.9312273981006616,1.2069453060626985,-2.8966622352600098
51.5089,-18.3408,-7.6895,103.0884,-220.9473,1.4518201635735033,-3.5462613690873113,1.5127328157424926,-3.590470314025879
51.5189,-18.3408,-9.9692,103.0884,-224.9146,1.6130435665719092,-3.780580074279962,1.6738369584083557,-3.78804931640625
51.5289,-16.4072,-9.9692,70.9839,-224.9146,1.5033780659829394,-4.154736316874392,1.552603304386139,-4.132175731658935
51.5389,-15.6876,-12.2598,52.7344,-227.8442,1.448457097594622,-4.025246909136292,1.4690911173820496,-3.9959035873413087
51.5489,-14.9076,-14.5065,9.7046,-225.9521,1.4384224520067856,-3.9725403176137517,1.452414584159851,-3.9666258096694946
51.5589,-14.9076,-16.6379,9.7046,-212.4023,1.2310583877464805,-3.9560390394671963,1.2399408340454101,-3.9902734041213987
51.5689,-14.9076,-16.6379,9.7046,-212.4023,1.0600025657377798,-4.122534145620646,1.0571370720863342,-4.160719466209412
51.5789,-14.7208,-16.6379,5.8594,-212.4023,0.9017620059151632,-4.220874269369833,0.8901110827922821,-4.251647520065307
51.5889,-14.545,-16.6379,7.1411,-212.4023,0.7344860169864533,-4.29287404193053,0.7184215128421784,-4.3238053798675535
51.5989,-14.0781,-20.2249,27.9541,-166.0767,0.48955645826208877,-3.9630769847785885,0.4742267787456512,-4.019270753860473
51.6089,-14.0781,-21.752,27.9541,-156.5552,0.5021821652082907,-3.673427624095466,0.4855212032794952,-3.7329428434371947
51.6189,-13.4299,-23.3286,34.729,-163.208,0.4112030389090714,-3.352705476584807,0.40842439234256744,-3.428697609901428
51.6289,-12.8311,-37.9733,38.5742,-207.8857,0.37831533697074426,-3.852724851264307,0.40963904857635497,-3.585516881942749
51.6389,-12.4906,-43.1699,39.856,-144.8975,0.4012157312695105,-3.353003674726007,0.44224922060966493,-2.9647685050964356
51.6489,-12.4906,-44.5047,39.856,-128.0518,0.4585690369036034,-2.920892543694233,0.4951117426156998,-2.5490273356437685
51.6589,-12.139,-44.5047,37.8418,-128.0518,0.494336291261053,-2.8415576235476037,0.5298166334629059,-2.551524829864502
51.6689,-11.8259,-45.6967,34.8511,-114.8682,0.5326361429393259,-2.518408007753132,0.5607880651950836,-2.3146350741386414
51.6789,-11.4908,-46.7404,33.0811,-98.3887,0.54475341906371,-2.3226049642191575,0.5673127502202988,-2.1442533254623415
51.6889,-11.1008,-47.6083,33.3862,-82.3975,0.5339063825748289,-2.1578699133863695,0.5555588603019714,-1.972083830833435
51.6989,-11.1008,-47.6083,33.3862,-82.3975,0.5541145132803955,-2.083517761045994,0.5710285246372223,-1.9206127166748046
51.7089,-9.9198,-48.9432,29.7241,-57.373,0.5328883573710036,-1.797304923751043,0.549898698925972,-1.6611231446266175
51.7189,-9.9198,-49.866,29.7241,-37.8418,0.5414532166073973,-1.5913364171008921,0.5590065777301788,-1.5118674039840698
51.7289,-9.9198,-49.866,29.7241,-37.8418,0.5482347246461238,-1.4601692068179708,0.5639321148395539,-1.3962087690830232
51.7389,-9.1727,-49.866,25.6348,-37.8418,0.5441993831892626,-1.3641428245676939,0.5575616300106049,-1.3107753276824952
51.7489,-8.8816,-50.3384,22.7661,-13.916,0.5504430188287993,-1.330210924578823,0.5635316550731659,-1.292104756832123
51.7589,-8.3103,-50.3549,25.4517,2.3804,0.5018496803721924,-1.2465505618219714,0.506640362739563,-1.2102777123451234
51.7689,-8.0521,-50.2011,24.8413,19.7754,0.5013607494189025,-0.4465505618219714,0.5044212639331818,-0.4102776974439621
51.7789,-8.0521,-49.3716,24.8413,55.0537,0.5046721974781023,0.3534494381780287,0.50787553191185,0.3724488615989685
51.7889,-7.7829,-48.6465,28.8086,78.7354,0.4623978791872879,0.9402372188108729,0.4641967326402664,0.8467282891273499
51.7989,-7.7829,-48.6465,28.8086,78.7354,0.4738873579985798,1.1461823058240164,0.47554704546928406,1.0966427803039551
51.8089,-7.1073,-47.6248,38.147,109.5581,0.3833882758978238,1.1990565401417979,0.3891426414251328,1.184846615791321
51.8189,-6.7392,-46.268,37.3535,143.4937,0.4131930729107909,1.4082376450227296,0.4191323399543762,1.4437771081924438
51.8289,-6.146,-44.5541,28.7476,177.2461,0.4851979170720483,2.037853482217229,0.4949094444513321,2.034776341915131
51.8389,-5.9482,-44.5541,24.8413,177.2461,0.5219930194230039,2.7167309232717876,0.5306159198284149,2.6657119035720824
51.8489,-5.679,-42.5327,29.6631,206.543,0.47423494398344584,2.9938159118312813,0.48220761120319366,2.8902769327163695
51.8589,-5.679,-42.5327,29.6631,206.543,0.48997048439261537,3.3416127137534795,0.4952842235565186,3.309279441833496
51.8689,-5.3165,-40.1816,40.1611,241.394,0.4041236296958739,3.229902316656992,0.4104361891746521,3.3043994426727297
51.8789,-4.9814,-40.1816,36.6211,241.394,0.4611645993557422,3.645362264358485,0.4637628823518753,3.7229116916656495
51.8889,-4.8001,-31.1234,19.4702,181.0913,0.6156353661892208,3.0625389024504117,0.6176765620708465,3.0480143785476685
51.8989,-4.509,-31.1234,28.4424,181.0913,0.5108264641314902,3.1351185348721953,0.5137705028057098,3.12911434173584
51.9089,-4.13,-29.2117,43.396,202.1484,0.3871144242612515,2.9219869060135966,0.38937492966651915,2.919409465789795
51.9189,-3.6081,-25.0204,57.251,210.3271,0.3152469425442769,2.686980687026546,0.31913812309503553,2.617412972450256
51.9289,-3.6081,-21.6971,57.251,141.9067,0.4296051905052184,2.8035158611310544,0.4360389679670334,2.7213648557662964
51.9389,-3.6081,-21.6971,57.251,141.9067,0.532530316861956,2.8094438376621307,0.538598483800888,2.731039118766785
51.9489,-2.6633,-21.6971,30.7007,141.9067,0.7223832215106543,2.8116579697572144,0.7234778940677643,2.7394551038742065
51.9589,-2.7072,-19.2087,-14.4043,128.7231,-0.07761677848934583,2.556169764284326,-0.07652210341766477,2.475788342952728
51.9689,-3.7509,-18.1595,-65.8569,96.4355,-0.8776167784893458,2.543724585620261,-0.8765221059322357,2.473832893371582
51.9789,-4.476,-17.5827,-74.0967,46.814,-1.0028208841674338,2.376451060494471,-1.0168177962303162,2.3498224020004272
51.9889,-5.3659,-17.3849,-91.6748,12.3901,-1.0682449522378217,1.6016385753719486,-1.0731846332550048,1.5674816727638246
51.9989,-5.3659,-17.3849,-91.6748,12.3901,-1.3068319654278635,0.828515951654123,-1.3136656999588012,0.8410936057567596
52.0089,-6.5525,-17.3135,-126.77,4.9438,-1.331476745875579,0.6127515331161286,-1.3516634941101073,0.6312094151973724
52.0189,-8.1674,-17.2586,-172.3022,2.0752,-2.012863762448796,0.5163194635881819,-2.025193619728088,0.5478745609521866
52.0289,-10.1999,-17.2641,-212.2803,-3.0518,-2.8128637624487958,0.46192497975152236,-2.7946937322616576,0.4998730182647705
52.0389,-12.4411,-17.0663,-232.1777,30.2124,-3.560857812283923,0.18082755831286398,-3.5409688472747805,0.21641331911087036
52.0489,-14.7208,-16.2973,-232.2998,88.9282,-4.036076241079456,0.07548078722421364,-4.0862019777297975,-0.0022408584132790565
52.0589,-16.9345,-13.6221,-225.5249,71.0449,-4.092873882739488,0.4596366478697599,-4.158722996711731,0.3965377017855644
52.0689,-16.9345,-13.6221,-225.5249,71.0449,-4.3481973635775155,0.7989335043246342,-4.481811618804931,0.8368316054344177
52.0789,-19.1208,-12.8036,-226.0132,85.7544,-4.147966373254853,0.9542543404560684,-4.296022558212281,0.9718843638896942
52.0889,-19.1208,-11.7325,-226.0132,110.3516,-4.3348862207206675,1.0120363094758658,-4.4776145935058596,0.9201561570167541
52.0989,-21.362,-10.6229,-227.8442,107.0557,-4.087718457466034,1.1690073821725395,-4.213899564743042,1.034583979845047
52.1089,-27.8494,-10.6229,-181.6406,107.0557,-3.4473042876424635,1.3627154785936264,-3.5837804317474364,1.2665284037590028
52.1189,-29.7171,-10.6229,-164.978,107.0557,-3.2989343746484403,1.4905876382384544,-3.4278429746627808,1.4332458972930908
52.1289,-29.7171,-9.3759,-164.978,34.3018,-3.3562696561699363,1.676870440425661,-3.475646424293518,1.5955613493919372
52.1389,-29.7171,-9.2715,-164.978,6.1646,-3.4067395204794586,1.540233381428735,-3.511804699897766,1.5395546913146974
52.1489,-33.1668,-9.4089,-150.3296,-16.4795,-2.967162180725367,0.740233381428735,-3.0460726976394654,0.7395546972751618
52.1589,-36.3474,-9.7495,-140.5029,-36.8042,-2.5700358015833293,-0.059766618571265015,-2.6468961238861084,-0.060445309383794665
52.1689,-37.9459,-10.0186,-147.7661,-21.1792,-2.354977349989912,-0.7404747295034295,-2.4224282264709474,-0.7470558762550354
52.1789,-39.6927,-10.0186,-165.5884,-21.1792,-2.118884637519273,-0.6872446307125133,-2.1506815791130065,-0.6841459542512893
52.1889,-39.6927,-10.0681,-165.5884,1.6479,-2.4224947617957726,-0.7118722636387046,-2.448280382156372,-0.6806905210018158
52.1989,-43.5434,-9.6945,-189.4531,28.0151,-2.275432817620656,0.012929191295381759,-2.2484366297721863,0.06806007400155067
52.2089,-45.51,-8.7552,-193.5425,31.9214,-2.7592044158761144,0.28625715024797305,-2.754557728767395,0.23890022709965705
52.2189,-47.4106,-8.7552,-189.1479,31.9214,-2.9603463598597664,0.32274531338360435,-2.8581698894500733,0.2819280534982681
52.2289,-49.13,-8.4531,-177.9785,28.1982,-2.80700857288595,0.35916569509097507,-2.7937447309494017,0.3269823357462883
52.2389,-50.7395,-8.4531,-159.0576,28.1982,-2.5554158908644604,0.37542995702713167,-2.558520698547363,0.34840550273656845
52.2489,-53.3213,-7.9367,-116.394,19.8364,-2.0180913775965763,0.4171184846271963,-2.008068358898163,0.39136343002319335
52.2589,-53.3213,-7.717,-116.394,15.1367,-2.0719895945749465,0.4282484911368992,-2.047355628013611,0.4033465951681137
52.2689,-54.3485,-7.717,-101.2573,15.1367,-1.8535528376601522,0.40900269170467773,-1.8112605452537536,0.38551531732082367
52.2789,-54.3485,-7.4973,-101.2573,12.9395,-1.8802393886557873,0.3972102261913661,-1.8325642704963685,0.37712039351463317
52.2889,-55.9744,-7.283,-67.3828,11.4136,-1.564270375542649,0.3825185349513013,-1.5171162724494933,0.3642791539430618
52.2989,-56.5293,-6.8051,-48.8892,26.4893,-1.4727595375652633,0.24328143357013082,-1.4444660544395447,0.22676647901535035
52.3089,-56.9028,-6.503,-32.1655,30.2124,-1.4047241632967888,0.2305198265905546,-1.4036275625228882,0.2132302477955818
52.319,-57.0841,-6.1459,1.9531,29.3579,-1.4236768810081115,0.25773830990973506,-1.4408260703086853,0.23680161982774733
52.3289,-56.8753,-6.1459,18.0054,29.3579,-0.6236768810081114,0.2884085345688491,-0.6408260524272918,0.2725789710879326
52.3389,-56.4798,-5.8328,34.729,27.71,0.16318028946900576,0.3126878710320053,0.15917394305579363,0.2961870640516281
52.3489,-56.4798,-5.5966,34.729,22.8882,0.6043571797950518,0.3582965256650616,0.7078653514385224,0.3449987143278122
52.3589,-55.8811,-5.4428,55.2368,18.7988,0.5859785556172776,0.3874604254891122,0.7197980284690857,0.37671087980270385
52.3689,-55.167,-5.4428,65.918,18.7988,0.701157313661503,0.38918696889989424,0.7961275577545166,0.3811456263065338
52.3789,-54.3045,-5.3604,88.562,14.4653,0.8387190567530155,0.41978508374260526,0.8915932297706604,0.4098299086093903
52.3889,-53.085,-5.1901,127.1362,24.7192,1.0528613715575577,0.3186402162261286,1.0794537544250489,0.3106773167848587
52.3989,-49.9924,-4.855,158.4473,36.8652,1.4415466637876695,0.2224511382544887,1.4027576446533203,0.21558861881494523
52.4089,-48.2456,-4.498,174.0112,40.4663,2.1122921099494896,0.226960501678697,1.874746608734131,0.21929332613945007
52.4189,-48.2456,-4.2014,174.0112,35.5225,2.635671639118813,0.3061696039772507,2.3554001688957213,0.29364525675773623
52.4289,-46.29,-4.2014,196.5332,35.5225,2.797022177295971,0.3462769926374762,2.5552533149719237,0.33100836277008056
52.4389,-44.0763,-3.9597,220.7642,30.4565,2.86465317814453,0.4025571327556965,2.7239485502243044,0.38781801164150237
52.4489,-44.0763,-3.2401,220.7642,41.5649,3.182937764135968,0.2932493583909399,3.0999452829360963,0.2787375494837761
52.4589,-44.0763,-3.2401,220.7642,41.5649,3.4375748583245773,0.3441739972823374,3.384269905090332,0.3318741738796234
52.4689,-41.7417,-1.8777,224.9756,32.0435,3.3699525903621472,0.3741687239845362,3.3261964559555053,0.3598656952381134
52.4789,-39.4565,-1.658,210.144,27.0996,3.3784874534390896,0.42503006577147345,3.308131742477417,0.41159134209156034
52.4889,-39.4565,-1.1801,210.144,16.2354,3.5246316417040298,0.4946144896187973,3.440366101264954,0.4820767819881439
52.4989,-39.4565,-1.1801,210.144,16.2354,3.6294250399408567,0.4840201031409862,3.536726379394531,0.4721134126186371
52.5089,-39.4565,-1.1801,210.144,16.2354,3.7352739471662466,0.4759809577150865,3.642218232154846,0.46329101622104646
52.5189,-35.2048,-1.1801,196.7773,16.2354,3.4166772013412627,0.4651966052657115,3.2981069564819334,0.4549338161945343
52.5289,-26.7783,-1.1801,88.501,16.2354,2.768613612904401,0.4570097296145287,2.647797679901123,0.4484448254108429
52.5389,-26.7783,-0.9219,88.501,-4.0894,2.4033641866834587,0.602438940895895,2.394885849952698,0.5923016011714936
52.5489,-24.971,-0.9219,78.7354,-4.0894,1.9912597434838495,0.5576379702572505,2.0132896423339846,0.5518497884273529
52.5589,-24.3942,-1.0483,60.3027,-17.0288,1.7941626665111383,-0.24236202974274956,1.8442314267158508,-0.24815021455287933
52.5689,-24.0372,-1.0483,41.9922,-17.0288,1.6088221709670563,-0.7934980078271547,1.66022287607193,-0.8112487196922302
52.5789,-23.8999,-1.6196,20.9351,-37.2314,1.4785533344310537,-0.6089558737786496,1.4884028792381288,-0.6264036476612092
52.5889,-23.8449,-2.1414,14.7705,-53.6499,1.260373040784184,-0.5922094876981427,1.2441140055656432,-0.604443895816803
52.5989,-23.5703,-2.9269,38.0859,-76.7822,0.9514140785478405,-0.6395994120691308,0.9426592290401459,-0.6426336646080018
52.6089,-22.8946,-2.9269,62.8052,-76.7822,0.6712436355770378,-0.8982384883650244,0.6769713491201401,-0.8974271893501282
52.6189,-21.752,-4.0585,38.269,-114.563,0.7087175375519517,-0.9870107542470624,0.7076126992702484,-1.0160417020320893
52.6289,-21.752,-4.0585,38.269,-114.563,0.7090139317695633,-1.4814377891272819,0.7058789730072021,-1.5367293238639832
52.6389,-21.4939,-4.0585,32.1655,-114.563,0.7133253562093723,-1.8517473114537881,0.7072947978973388,-1.8915709376335144
52.6489,-21.2247,-4.0585,37.7197,-114.563,0.6343594009613304,-2.087742808385371,0.6306584000587463,-2.1099607348442078
52.6589,-20.7523,-4.0585,58.4106,-114.563,0.4583518196672675,-2.2221144217819653,0.4653366029262543,-2.2488978147506713
52.6689,-19.9503,-4.0585,76.0498,-114.563,0.3807187806218646,-2.3256045337039484,0.3941782355308533,-2.3449554204940797
52.6789,-18.2804,-5.6351,78.5522,-159.4849,0.47716078345869367,-2.176510835298386,0.4561458706855774,-2.1898905277252196
52.6889,-17.374,-9.9033,74.0356,-223.2666,0.6238109945327851,-2.9765108352983853,0.6138611614704133,-2.98989052772522
52.6989,-17.374,-12.2873,74.0356,-233.0933,0.7896814956451598,-3.7765108352983843,0.7912118911743165,-3.7721867084503176
52.7089,-16.6049,-14.7372,65.2466,-243.8965,0.8746201532398998,-4.3247359475104314,0.8832316219806671,-4.15716278553009
52.7189,-16.0172,-19.6536,40.7104,-241.1499,0.9941384991713262,-3.8535917827021082,1.0004812121391295,-4.073275446891785
52.7289,-15.737,-19.6536,9.0942,-241.1499,1.0855509737712776,-4.197712116758458,1.0868531525135041,-4.4622230052948
