t_s,L_tau_ref,R_tau_ref,L_tau_pfimu,R_tau_pfimu
76.8018,0.31604098787524126,0.057937826753565125,0.43822234869003296,-0.20719760656356812
76.8118,0.28138275970299315,0.0,0.42557501792907715,1.1678481101989746
76.8218,0.24781291757031357,0.0,0.4016905426979065,0.01642078347504139
76.8318,0.22384575452161282,0.0,0.3587978184223175,0.501116931438446
76.8418,0.22654868413772547,0.0,0.31691038608551025,0.09595466405153275
76.8518,0.1906018534689759,0.0,0.28496983647346497,0.2111905962228775
76.8618,0.15376714469472333,0.0,0.2832638919353485,0.09917948395013809
76.8718,0.15208519003882176,0.0,0.24436281621456146,0.10589015483856201
76.8818,0.15637543182660904,0.0,0.2108786553144455,0.09999571740627289
76.8918,0.16922675254710756,0.0,0.20760484039783478,0.08766697347164154
76.9018,0.21803152358789207,0.0,0.20455758273601532,0.06402001529932022
76.9118,0.16199765666565236,0.0,0.20801080763339996,0.0323721244931221
76.9218,0.05802810424558724,0.0,0.25764787197113037,0.0
76.9318,-0.036522138411834215,0.0,0.2012048065662384,0.0
76.9418,-0.07979607389591081,0.0,0.09780526906251907,0.0
76.9518,-0.08181466575930774,0.0,0.005947420373558998,0.0
76.9618,0.03128364096072006,0.0,-0.03198996186256409,0.0
76.9718,0.16895637029711177,0.0,-0.032894305884838104,0.0
76.9818,0.39257384683653673,0.0,0.09615065902471542,0.0
76.9918,-1.9620515837363053,0.0,0.23225019872188568,0.0
77.0018,-1.3410857042477744,0.0,0.45278245210647583,0.0
77.0118,-1.0683597018666662,0.0,-1.8082284927368164,0.0
77.0218,-0.9881333540657067,0.0,-1.3488744497299194,0.0
77.0318,-1.0300837498651978,0.0,-1.0616209506988525,0.0
77.0418,-1.131292332858224,0.035445347785383476,-0.9406276941299438,0.00612657330930233
77.0518,-1.2857978783782147,0.1479467048029942,-0.9251008033752441,0.10873644053936005
77.0618,-1.4452852961671605,0.2463641138655252,-1.0275179147720337,0.2085733562707901
77.0718,-1.4152066650365673,0.31550888902501073,-1.243006706237793,0.2973773777484894
77.0818,-1.286122544073892,0.39665295122870564,-1.1979155540466309,0.3674837648868561
77.0918,-1.2313075070633397,0.32205550335785993,-0.9908401966094971,0.4122906029224396
77.1018,-1.2059815392106044,0.2478321992068141,-0.8457024097442627,0.42706266045570374
77.1118,-1.2875608560463525,0.17881551904582937,-0.6799147725105286,0.42049330472946167
77.1218,-1.3058379764762835,0.14077996311964247,-0.7136401534080505,0.39587530493736267
77.1318,-1.2599348483179027,0.11317360385475142,-1.0653973817825317,0.35611236095428467
77.1418,-1.1320321388214774,0.08512371247395611,-1.2734761238098145,0.3418810963630676
77.1518,-0.9500238787875981,0.06802541769994809,-1.4454489946365356,0.3371163010597229
77.1618,-0.7566907946049349,0.05590410577610577,-1.4772368669509888,0.3245498239994049
77.1718,-0.5799361300199585,0.04244358773809473,-1.41251802444458,0.3232518136501312
77.1818,-0.4839927015100257,0.042402617079010926,-1.3014342784881592,0.3683474063873291
77.1918,-0.386807983368868,0.057112489673199526,-1.1858792304992676,0.3567560613155365
77.2018,-0.19358771776288253,0.07378599437589778,-1.117460012435913,0.384037047624588
77.2118,-0.011233160018824684,0.10436079769050485,-1.0094659328460693,0.44369980692863464
77.2218,0.2407861061435952,0.11837062880623675,-0.8070714473724365,0.49739259481430054
77.2318,0.4772044911709559,0.13023550328876424,-0.5972972512245178,0.572870135307312
77.2418,0.5151359694332953,0.14371855543993306,-0.31224825978279114,0.5966969132423401
77.2518,3.8043098702179146,0.22291034712078028,-0.06183622032403946,0.5937824845314026
77.2618,-1.1513094307368357,0.19976948385327875,0.13243433833122253,0.5730365514755249
77.2718,-1.1372123971266477,0.19901600808853132,0.23273965716362,0.5331504940986633
77.2818,-1.0890454400322873,0.19191914164480156,0.33963248133659363,0.46284133195877075
77.2918,-1.0145183948090675,0.23753234341737522,0.33956465125083923,0.4249895513057709
77.3018,-0.9467051779136039,0.22304611765019203,0.3041635751724243,0.3867473006248474
77.3118,-0.8775476677270101,0.25317518650186976,3.5721511840820312,0.39742347598075867
77.3218,-0.8285558267104158,0.27483293082024246,-0.3025786578655243,0.3658771216869354
77.3318,-0.781152393904732,0.343311569768522,-0.32023128867149353,0.36867302656173706
77.3418,-0.7416892893771193,0.3850020881983147,-0.3318103849887848,0.3718981146812439
77.3518,-0.7178204105632223,0.3916556073458253,-0.34376606345176697,0.4219641387462616
77.3618,-0.6734860491749619,0.3621672025935165,-0.36430439352989197,0.4661785662174225
77.3718,2.3069010629481763,0.32000694260892876,-0.4007137417793274,0.4456498920917511
77.3818,0.2833233244695529,0.2607143560631664,-0.4270313084125519,0.4172683656215668
77.3918,1.5884349318260083,0.21811159490999915,2.0906853675842285,0.37896761298179626
77.4018,0.3777220468971432,0.2537817009819368,0.03904172033071518,0.3205372989177704
77.4118,1.0573349754048835,0.27498064238255926,1.5625998973846436,0.2700533866882324
77.4218,0.8591951644552075,0.31775587251534054,0.17902150750160217,0.27388590574264526
77.4318,0.7651757402306145,0.3689670325384838,1.1041278839111328,0.29311394691467285
77.4418,0.6991645638405868,0.3947211541704447,0.8574707508087158,0.31912344694137573
77.4518,0.6739612171803822,0.4228036421294724,0.7306559085845947,0.3574763238430023
77.4618,0.7132684915207578,0.44637485227077905,0.6425908803939819,0.37548720836639404
77.4718,0.7814766788142501,0.4696781412890422,0.5960975289344788,0.4011417031288147
77.4818,0.8484366067920566,0.4714077846317182,0.6144295334815979,0.4217481017112732
77.4918,0.9186397555343452,0.4474827862127406,0.5977870225906372,0.426678329706192
77.5018,0.9448315230297059,0.41984993287611283,0.567608118057251,0.41980642080307007
77.5118,0.901498678966345,0.3879194224008564,0.5777483582496643,0.372318297624588
77.5218,0.9177590167058997,0.4108649749406496,0.5713860392570496,0.34550464153289795
77.5318,0.9214311361364473,0.46242159520691273,0.5286262035369873,0.2972567677497864
77.5418,0.9395052409313107,0.5615621108422398,0.5286312103271484,0.2973235249519348
77.5518,0.9491473086917902,0.687740716652932,0.5136433839797974,0.3197028636932373
77.5618,0.9975912468038842,0.8505778780103924,0.5191657543182373,0.4179072380065918
77.5718,1.0245961281233464,-4.466449279113467,0.5114079117774963,0.5518797039985657
77.5818,1.0349691433817059,-0.7009860166599962,0.5460670590400696,0.7264831066131592
77.5918,1.0430155136021233,-3.6392587418829234,0.5975517630577087,-3.8272204399108887
77.6018,1.039559553655559,-2.635371824423914,0.6533570289611816,-3.374056100845337
77.6118,1.0013611989145683,-2.7975081096090877,0.7138953804969788,-2.843355894088745
77.6218,0.9147976436145159,-2.553412828669986,0.7699805498123169,-2.683152675628662
77.6318,0.8272970341531712,-2.3324873019163865,0.7861599326133728,-2.4519495964050293
77.6418,0.7452691696714657,-2.119102864215185,0.744634747505188,-2.2593836784362793
77.6518,0.6691547126801933,-1.8818707574088505,0.6808619499206543,-2.0949790477752686
77.6618,0.6290332811231498,-1.5179184279607592,0.6169959306716919,-1.9092838764190674
77.6718,0.6392916533994902,-1.1768973543476504,0.5570358633995056,-1.688647747039795
77.6818,0.6575107437339425,-0.786350589571724,0.508843183517456,-1.3098523616790771
77.6918,0.6720803053913103,-2.240706106417425,0.49109479784965515,-0.9327383637428284
77.7018,0.6838986796733856,-1.6036292318395398,0.48277533054351807,-0.5515868663787842
77.7118,0.6949657211658681,-1.3095326479877178,0.4772787392139435,-2.6428544521331787
77.7218,0.7162387263131482,-1.1163575847903513,0.46128520369529724,-2.2545623779296875
77.7318,0.7487656383608311,-0.9153605642830567,0.45124751329421997,-2.1573896408081055
77.7418,0.7830406631670671,-0.7933996438611076,0.436808705329895,-2.1671667098999023
77.7518,0.9050073555204282,-0.7755829473903115,0.4478016793727875,-2.189558506011963
77.7618,0.8866800005659048,-0.706784615131913,0.4622229039669037,-2.137791156768799
77.7718,0.8561777752973996,-0.2546229797561571,0.5065553784370422,-2.1289453506469727
77.7818,0.8067906192142358,0.14085975381868499,0.5351893901824951,-2.084582567214966
77.7918,0.7346024080941256,0.5652849565016291,0.5685260891914368,-1.6912450790405273
77.8018,0.6227122046339851,4.395321849867889,0.5879355669021606,-1.3866846561431885
77.8118,0.5253830507225997,-1.8465868288974754,0.6520742177963257,-0.9458707571029663
77.8218,0.441262414730581,-1.7881700303987957,0.5708761215209961,-0.2718912959098816
77.8318,0.3697307565534605,-1.6415751147073772,0.4867107570171356,0.32500001788139343
77.8418,0.32272130950590905,-1.4557894815950154,0.3937603235244751,0.4868384897708893
77.8518,0.32142063416121597,-1.364128382495704,0.29670393466949463,0.6407108306884766
77.8618,0.33586735505681253,-1.2543505495461669,0.21918217837810516,5.3505964279174805
77.8718,0.38821261774858756,-1.168904758590382,0.19265058636665344,-0.6899239420890808
77.8818,0.42671728389729924,-1.0979332620836197,0.18963833153247833,-0.619907021522522
77.8918,0.44671275204579536,-1.029938573372811,0.214219331741333,-0.5589920878410339
77.9018,0.4548067930003501,-0.9787094375833411,0.23638013005256653,-0.5220072269439697
77.9118,0.4801295791777094,-0.9249208879587142,0.24169345200061798,-0.5006008148193359
77.9218,0.4770363418701051,-0.8862554340917764,0.23610128462314606,-0.5008958578109741
77.9318,0.4628725252395897,-0.8477267351477704,0.25034910440444946,-0.5030516982078552
77.9418,0.4722389285076903,-0.8251768094598771,0.2362855225801468,-0.5219829082489014
77.9518,0.47433875231981387,2.9078537418036627,0.22568568587303162,-0.5455843806266785
77.9618,0.46512396018213525,-0.5182873657832816,0.2375459372997284,-0.5725947022438049
77.9718,0.46485665727410963,1.9889646528027183,0.23407484591007233,3.2015397548675537
77.9818,0.46479131936784124,0.5417233700431626,0.221836119890213,-0.45377597212791443
77.9918,0.46035253252561037,1.30582786862059,0.21837455034255981,1.9517385959625244
78.0018,0.4634185397585419,1.0689807801641642,0.21897007524967194,0.8758323788642883
78.0118,0.46931394344602617,0.9742616897078982,0.22486715018749237,1.280187726020813
78.0218,0.46805914146927907,0.9454455476677531,0.24105268716812134,0.9531612992286682
78.0318,0.38917641229940614,0.964471612987069,0.25953209400177,0.7773259282112122
78.0418,0.33136212050407193,0.9989380673488159,0.27607572078704834,0.7013683915138245
78.0518,0.3215326486886163,1.035627927453585,0.20599228143692017,0.6829813122749329
78.0618,0.31247916940469744,1.0889380312526642,0.15139007568359375,0.6785067915916443
78.0718,0.3280287814349745,1.1402738426901877,0.14982916414737701,0.6767634153366089
78.0818,0.3909690922665662,1.0671516907854117,0.14883573353290558,0.6948894262313843
78.0918,0.389690016937822,1.0553522153525554,0.18439741432666779,0.7484056353569031
78.1018,0.38027822308111797,0.8817401816687385,0.2660869061946869,0.7755314111709595
78.1118,0.44593118224793316,0.6377199072139095,0.2752965986728668,0.7646937966346741
78.1218,0.5374615254087234,0.5399824125594535,0.2866417169570923,0.7250255942344666
78.1318,-1.304670773542968,0.4251267861619939,0.3636278510093689,0.5993112921714783
78.1418,-0.956756128498957,0.36002323136221576,0.4727116823196411,0.5367584824562073
78.1518,-0.9126688938899943,0.3179713716299041,-1.4313329458236694,0.4466390013694763
78.1618,-0.9932433296397718,0.28861177524379855,-1.0660643577575684,0.38722723722457886
78.1718,-1.1479796584183006,0.3195044000478266,-0.9765421152114868,0.3400401175022125
78.1818,-1.833441474576705,0.3624462205158402,-0.948177695274353,0.31027504801750183
78.1918,-2.5344667547092667,0.4443820502830327,-0.9296861886978149,0.34342604875564575
78.2018,-3.124470977417561,0.5509286489614116,-1.6921584606170654,0.40093034505844116
78.2118,-3.4576517118331704,0.6363874452463529,-2.6174850463867188,0.46941298246383667
78.2218,-3.8063412661943348,0.678125031232231,-3.026707649230957,0.5369240641593933
78.2318,-4.15921239903862,0.6901225305647535,-3.326172351837158,0.5788353085517883
78.2418,-4.379732111157927,0.5740740712454668,-3.5193777084350586,0.5827654600143433
78.2518,-4.535576080885931,0.4904588686575584,-3.72458815574646,0.5704045295715332
78.2618,-4.479567812131667,0.3856346140034529,-3.9385387897491455,0.46994882822036743
78.2718,-4.317428886702209,0.2998620548086679,-4.116943359375,0.4015212953090668
78.2818,-4.1266885584599144,0.2093659400474401,-4.071938991546631,0.3257506489753723
78.2918,-3.9429911913092233,0.20573286474812036,-3.9151172637939453,0.2612740695476532
78.3018,-3.753499350179424,0.22109977346545612,-3.7535438537597656,0.19868065416812897
78.3118,-3.511193799483582,0.21174961837601114,-3.5919716358184814,0.19607685506343842
78.3218,-3.2934561957300335,0.22242121199886974,-3.4179556369781494,0.20066744089126587
78.3318,-3.1163045449868476,0.2555324106931247,-3.174548625946045,0.2304970622062683
78.3418,-2.881765674793493,0.33691959719374176,-2.960747003555298,0.26637303829193115
78.3518,-2.600525875580233,0.44818485980877315,-2.7843310832977295,0.31719014048576355
78.3618,-2.374682506348001,0.5407908255218101,-2.4996695518493652,0.48293936252593994
78.3718,-2.175119109108126,0.5819155280270759,-2.129209280014038,0.5770149230957031
78.3818,-1.8416415179743801,0.5945541304420298,-1.79372239112854,0.6417060494422913
78.3918,-1.6500950609029488,0.5627020026615661,-1.4211081266403198,0.6662492156028748
78.4018,-1.433796883884268,0.4810547895288691,-0.9128521680831909,0.6654734015464783
78.4118,-1.2382074744730052,0.3843465142274599,-0.6139366626739502,0.6172100305557251
78.4218,-1.0924585690069264,0.3367863088913301,-0.3361145555973053,0.5174103379249573
78.4318,-1.010708202097184,0.2976208491203256,-0.1049274355173111,0.4130382239818573
78.4418,-0.9100281400321678,0.29012191782225943,0.05580226331949234,0.34735551476478577
78.4518,-0.8652099719951423,0.321260656306085,0.14862126111984253,0.3101513385772705
78.4618,-0.8480186675580409,0.3521041403863904,10.040413856506348,0.295536607503891
78.4718,-0.870701619343968,0.354166314980143,0.3275795876979828,0.3174406588077545
78.4818,-0.9263489171207587,0.3243491253076891,5.978991508483887,0.3352213203907013
78.4918,-0.9735202610755218,0.3335309852390688,0.22474443912506104,0.3361687958240509
78.5018,-1.0049321593184317,0.3067975464065583,4.027960777282715,0.30493879318237305
78.5118,7.145777667984629,0.2745437862195606,0.21003340184688568,0.3024221956729889
78.5218,0.806351659051487,0.23081833846072097,2.6710903644561768,0.2709448039531708
78.5318,5.564355603544141,0.22672539802327407,0.13994929194450378,0.2275647670030594
78.5418,4.47047761915488,0.2275367796679306,1.703040599822998,0.16120471060276031
78.5518,1.5968755263113,0.2647862032648802,1.1887270212173462,0.13050302863121033
78.5618,2.150237051585006,0.29337191816342134,0.12873777747154236,0.09216214716434479
78.5718,2.8242142229577687,0.32794706611639085,0.7064126133918762,0.1183399185538292
78.5818,2.426644689456181,0.33989755578145425,0.5744265913963318,0.15003730356693268
78.5918,2.0835089770082273,0.34540992488635597,0.49792101979255676,0.19533199071884155
78.6018,1.9051863158049283,0.3237731291969894,0.46031653881073,0.2146192193031311
78.6118,1.8677463981140714,0.3067064736711496,0.4254781901836395,0.21767492592334747
78.6218,1.8040623093717945,0.2938448445054813,0.3955070972442627,0.19609509408473969
78.6318,1.6996570517678715,0.29312129390093966,0.38465291261672974,0.1747659295797348
78.6418,1.6457409396436464,0.2869375739315038,0.3941957354545593,0.16400101780891418
78.6518,1.5530665871691802,0.2824600804758991,0.43703144788742065,0.16544902324676514
78.6618,1.240257284904462,0.30208020140357855,0.43811389803886414,0.1747838258743286
78.6718,1.0231413463529013,0.3197664976950185,0.4219757318496704,0.22240471839904785
78.6818,0.8266881778340799,0.40626504463993574,0.3853253126144409,0.2843925952911377
78.6918,0.7425025194128737,0.5542962216565234,0.38797301054000854,0.3395480513572693
78.7018,0.6958915765010807,0.7455015063264323,0.39704257249832153,0.42778855562210083
78.7118,0.7150207127440288,-3.6946128765410773,0.3995444178581238,0.5454903841018677
78.7218,0.7198544361844703,-2.8085015997642713,0.41135847568511963,0.7375572323799133
78.7318,0.7176009709886209,-2.8586819290004706,0.4691444933414459,-2.879950523376465
78.7418,0.7932995019424472,-2.431217375564948,0.5268957614898682,-2.471517324447632
78.7518,0.8550225205949149,-2.122447216550257,0.5727490186691284,-2.192427396774292
78.7619,0.8826571152058096,-1.7718193707514145,0.6060444116592407,-1.8558313846588135
78.7718,0.8676564512534778,-1.5326447487443255,0.5914275646209717,-1.6152375936508179
78.7818,0.8304604294127098,-1.4369060509624372,0.5346900224685669,-1.2703025341033936
78.7918,0.751292638948727,-1.410773116746734,0.4601078927516937,-1.0368638038635254
78.8018,0.6682414237727119,-1.0762457677905357,0.3793817162513733,-1.4669792652130127
78.8118,0.5808265286792855,-0.636644164814653,0.29695889353752136,-2.3441226482391357
78.8218,0.508083452898237,0.07792943528033147,0.2349841147661209,-1.9033417701721191
78.8318,0.4158628261456433,0.8990884884151861,0.18843472003936768,-1.6052149534225464
78.8418,0.34155444527587214,1.4780620779711424,0.15936051309108734,-0.9978745579719543
78.8518,0.26470487445076013,3.46522193710012,0.1388024240732193,-0.16937819123268127
78.8618,0.23581079157205767,-3.5271750805998723,0.13291361927986145,0.5061793327331543
78.8718,0.22161893277608943,-3.4049820325012194,0.13588792085647583,0.9393295645713806
78.8818,0.2670514992560017,-3.140936856928722,0.1514819711446762,1.1697361469268799
78.8918,0.308561460220841,-2.789165681255336,0.17451728880405426,1.1305980682373047
78.9018,0.34900818736242506,-2.3705838196110585,0.2095801830291748,3.4188127517700195
78.9118,0.3768640792946773,-1.923133095951475,0.23581498861312866,-1.9846757650375366
78.9218,0.37740934564138684,-1.4637368846687926,0.25136488676071167,-1.744146466255188
78.9318,0.3662794704079627,-1.1637119499269255,0.25498059391975403,-1.3929822444915771
78.9418,0.3437857882069625,-0.9717553353690946,0.2486005425453186,-1.0272144079208374
78.9518,0.29940093282119445,-0.8475179831729751,0.23501986265182495,-0.8056577444076538
78.9618,0.2596294912751034,-0.7064863354045956,0.32436835765838623,-0.6545597314834595
78.9718,0.23225563868729965,-0.5774188077491595,0.28677281737327576,-0.5390569567680359
78.9818,0.21951850897422032,-0.45401096335753355,0.3196905553340912,-0.4047831594944
78.9918,0.22584730194642058,-0.38762380693014237,0.30260559916496277,-0.2829861342906952
79.0018,0.2564940595857919,-0.31397208704777335,0.3421623110771179,-0.16103248298168182
79.0118,0.3169228370448816,-0.3126071033455791,0.34746071696281433,-0.08245767652988434
79.0218,0.31716269344116416,-0.35069135057845996,0.41295120120048523,-0.0071183014661073685
79.0318,0.3345730321528762,-0.4163545804415674,0.4280683696269989,1.4804348945617676
79.0418,0.34060515700005806,-0.4622971985536849,0.4382268786430359,0.02015005238354206
79.0518,0.31872321991320873,-0.4913248363865175,0.43720024824142456,0.0
79.0618,0.3179393760935294,4.046939232555726,0.4118196964263916,0.0
79.0718,0.33774375091414194,0.5021869569666175,0.387728214263916,0.0
79.0818,0.3479775688102538,2.4335030250248777,0.38069435954093933,0.0
79.0918,0.3397867204501162,0.8140760859747729,0.3759763538837433,0.0
79.1018,0.3390900616162074,1.2860843691394508,0.36217784881591797,0.0
79.1118,0.35213387303565247,0.6382627523327878,0.3516845405101776,0.0
79.1218,0.36078820329377986,0.6495983292794566,0.3396576941013336,-0.0
79.1318,0.36690733471597176,0.43781004596298156,0.3350653648376465,0.0
79.1418,0.3787069765092622,0.366843372257157,0.33582568168640137,0.0
79.1518,0.3682303155882557,0.360269289577143,0.32607072591781616,0.0
79.1618,0.34583210199366193,0.3521142975143494,0.3284514844417572,0.0
79.1718,0.36563602311083504,0.32815395079774295,0.3160431683063507,0.0
79.1818,0.39574303729441246,0.2895337927453233,0.2925785183906555,0.0
79.1918,0.43012642183885047,0.23388725811281624,0.3101799190044403,0.0
79.2018,0.4824308430605128,0.1790801805766235,0.3298473358154297,0.0
79.2118,0.39134852862208647,0.1745249780679342,0.355380654335022,0.0
79.2218,0.29996776748535425,0.11852223818328941,0.38551801443099976,0.0
79.2318,0.2863982710721251,0.0584966292544155,0.2889377772808075,0.0
79.2418,0.3425511882192856,0.0,0.21312744915485382,0.0
79.2518,0.45730542270662944,0.0,0.20828032493591309,0.0
79.2618,0.6980622785247884,0.0,0.2652229070663452,0.0
79.2718,-2.7984023149622645,0.0,0.33671677112579346,0.0
79.2818,-2.4297565710311453,0.0,0.5176846981048584,0.0
79.2918,-1.8565772983420612,0.0,-1.168154001235962,0.0
79.3018,-1.3582995891542817,0.0,-0.9156759977340698,0.0
79.3118,-1.0033141051782248,0.0,-0.7771105766296387,0.0
79.3218,-1.319097860611491,0.04964402437630207,-0.9477458000183105,0.0
79.3318,-0.9701130292050517,0.13835719584302916,-1.737297534942627,0.0
79.3418,-0.8734806795735606,0.22776064292533302,-2.0190415382385254,0.0
79.3518,-0.9115089550939028,0.3488996387583293,-2.3142201900482178,0.0
79.3618,-0.9545758006505851,0.33370148336523164,-2.6869451999664307,0.0
79.3718,-0.9041210722320414,0.31919240816956446,-3.0976479053497314,0.0
79.3818,-0.7197229580729849,0.29550562071692327,-3.408043622970581,0.0
79.3918,-0.5358139260784529,0.2646099728778673,-3.552910089492798,0.0
79.4018,-0.30862865099598946,0.24486361637161103,-3.4940900802612305,0.0
79.4118,-0.13307252615123533,0.23643759274459775,-3.404632329940796,0.0
79.4218,-0.018081877556708648,0.23911416749064124,-3.265683650970459,0.0
79.4318,0.09186505376217191,0.24468894585435208,-3.130072832107544,0.0
79.4418,0.1399447200347288,0.26525555179291505,-3.035170793533325,0.0
79.4518,0.24208391922723038,0.24753156668501042,-2.9402542114257812,0.0
79.4618,0.3336607707922239,0.2109595850022088,-2.8837530612945557,0.0
79.4718,0.3338915009055188,0.1762719704559195,-2.7413182258605957,0.012598970904946327
79.4818,0.34215954809889854,0.18111593008726798,-2.5902137756347656,0.024909425526857376
79.4918,0.3390803589427446,0.17309058404156014,-2.5285532474517822,0.027667714282870293
79.5018,0.33590988585048415,0.23734924882192104,-2.4591875076293945,0.03069339320063591
79.5118,2.934744193145808,0.33723775837249265,-2.400461435317993,0.03499068692326546
79.5218,-0.9297698353620018,0.39060841052086054,-2.313692331314087,0.05321597680449486
79.5318,-0.8124791338102486,0.38643922867904446,-1.8534061908721924,0.18942876160144806
79.5418,-0.6534705294309927,0.35270952142159506,-1.369970440864563,0.219577357172966
79.5518,-0.5071259428003965,0.29518842508985643,-0.9630635976791382,0.3199578821659088
79.5618,-0.5100499419124024,0.28701982496952705,-0.6291369795799255,0.27023085951805115
79.5718,-0.5197900750125528,0.2543505643208089,-0.30781790614128113,0.2703985571861267
79.5818,-0.5290017276084932,0.34019711133855424,-0.35207289457321167,0.2022550404071808
79.5918,-0.5532537140804001,0.37813520205991197,-0.3936329782009125,0.23249688744544983
79.6018,-0.5516634269992156,0.40384924087962065,-0.4558718204498291,0.30019694566726685
79.6118,1.9615985323305978,0.4037499784340211,-0.6197149753570557,0.3631305992603302
79.6218,0.214776873406526,0.4182226322729406,-0.7668013572692871,0.36179450154304504
79.6318,1.4091646813286784,0.3654760014789028,10.261759757995605,0.3730851709842682
79.6418,0.2232847820479347,0.35674748583198773,3.7237367630004883,0.3714863657951355
79.6518,0.9672230546949456,0.38920321686047116,5.172345161437988,0.3205726444721222
79.6618,0.7497431513112183,0.4204533626175661,-0.7134056091308594,0.31528615951538086
79.6718,0.6005485814741527,0.41682925420718697,4.084247589111328,0.3513855040073395
79.6818,0.5240965548143929,0.39676451835261095,1.0802206993103027,0.3698306083679199
79.6918,0.4627729106781768,0.36329120626390266,3.279639482498169,0.3623216152191162
79.7018,0.42055110575764487,0.3359114470995798,2.6244654655456543,0.33544230461120605
79.7118,0.3768970758863668,0.3240315418998897,2.1800413131713867,0.30346331000328064
79.7218,0.3489722052827897,0.3372075286285764,1.9181419610977173,0.2798844575881958
79.7318,0.30116414975700273,0.34066634740944945,1.7393907308578491,0.27241355180740356
79.7418,0.2597165869034192,0.34810924588587755,1.701413869857788,0.2844303846359253
79.7518,0.2252522397944123,0.3900047484598028,1.6149462461471558,0.2914997637271881
79.7618,0.18852211520380535,0.4436912671885316,1.5454493761062622,0.3028877079486847
79.7718,0.16843808141890815,0.5038333039516619,1.4959418773651123,0.3359542787075043
79.7818,0.1359191263072249,0.5892154699339881,1.4086363315582275,0.3959491550922394
79.7918,0.08422369023368005,0.7103718904190062,1.271074652671814,0.4491182863712311
79.8018,0.051638268122473484,0.9243028867748597,1.1237609386444092,0.5395129323005676
79.8118,0.054457186818253664,-5.09436418818158,0.9599270820617676,0.651931643486023
79.8217,0.07277924177944378,-0.20910322442379806,0.8103809356689453,0.8653006553649902
79.8318,0.11993437276177774,-3.5174994187371516,0.7923239469528198,-3.835601329803467
79.8418,0.18556029077022432,-3.235386676700072,0.8094136118888855,-3.0885560512542725
79.8518,0.24293267255846396,-2.7740856285453206,0.8785410523414612,-2.8397679328918457
79.8618,0.2832354412379084,-2.4557629662222276,0.9467037916183472,-2.4440762996673584
79.8718,0.31622800864308676,-2.135156861703794,0.9656253457069397,-2.138583183288574
79.8817,0.3164052315389767,-2.0056010848339967,0.9317710399627686,-1.9273297786712646
79.8917,0.27818262262960824,-1.6119907254556822,0.8887230157852173,-1.6948760747909546
79.9017,0.2404559038432033,-0.48930608926702757,0.7956470847129822,-1.6189950704574585
79.9551,0.1718407946084703,0.5445578150449819,0.65702885389328,-1.2574408054351807
79.9651,0.1248641180322776,1.3043277507006177,0.5490099191665649,-0.36555802822113037
79.9751,0.12490629087185165,3.960000330764875,0.4026975929737091,0.5942246913909912
79.9851,0.12250730993074978,-2.9363475978839313,0.2761823236942291,1.3203413486480713
79.9951,0.14800965910164746,-2.855900030265106,0.228459432721138,4.117519378662109
80.0051,0.18217088127545453,-2.7165637362553117,0.20248465240001678,-2.440366744995117
80.0151,0.21430753053712115,-2.5443902061766885,0.20322339236736298,-2.4317731857299805
80.0251,0.2368156340573472,-2.352655418542142,0.22809866070747375,-2.3302481174468994
80.0351,0.2587795637993967,-2.2363411141395675,0.24456989765167236,-2.2029950618743896
80.0451,0.24092966318298759,-2.072558302538735,0.2549876868724823,-2.044166088104248
80.0551,0.22236735875375901,-1.9132906915549952,0.25379911065101624,-1.8563640117645264
80.0651,0.16193531649526632,-1.7445124909328822,0.2253825068473816,-1.5992368459701538
80.0751,0.11127183013607761,-1.5732498618386956,0.18089540302753448,-1.3740649223327637
80.0851,0.07517811089461193,-1.4216815543341619,0.1321588009595871,-1.1670881509780884
80.0951,0.06887745254326674,-1.3470508841511224,0.0926990658044815,-0.9738611578941345
80.1051,0.10039605561140685,-1.3020025079510686,0.05707632750272751,-0.8142266273498535
80.1151,0.1388418083685969,-1.2648343896377865,0.05031443387269974,-0.7361960411071777
80.1251,0.18098892158061688,-1.251922061967295,0.07077856361865997,-0.6981536149978638
80.1351,0.23019604339478533,-1.2756232065541142,0.09415234625339508,-0.6765103936195374
80.1451,0.2579936117969679,-1.2968459305263043,0.11382868885993958,-0.684528648853302
80.1551,0.26241534609692285,-1.3094389683865686,0.15431421995162964,-0.748420774936676
80.1651,0.2661099289908376,5.22281670433049,0.17792685329914093,-0.8299846649169922
80.1751,0.2802834439746018,2.9947261479208453,0.2031150758266449,-0.9084210991859436
80.1851,0.2673145776034429,3.7776813640315017,0.22662676870822906,5.299192905426025
80.1951,0.2700737280776779,1.7302217673996336,0.25807228684425354,0.16267645359039307
80.2051,0.27320002498024404,2.696130774759264,0.24753177165985107,3.9716196060180664
80.2151,0.28421840852962643,2.2043616767972707,0.2562916874885559,1.2156764268875122
80.2251,0.28324574930994073,1.8817501662518046,0.2656874656677246,2.9701685905456543
80.2351,0.3046103190180698,1.6636633154527654,0.2809191644191742,2.30812406539917
80.2451,0.33984788215525114,1.5615260239440456,0.29501044750213623,1.8775246143341064
80.2551,0.3609757613885821,1.5420549726244832,0.32135912775993347,1.6304947137832642
80.2651,0.3499318859456222,1.607999505903682,0.36693376302719116,1.5162996053695679
80.2751,0.3022158407916001,1.6135545037967811,0.3901093006134033,1.4978535175323486
80.2851,0.24969577399220913,1.5545155218758324,0.38191279768943787,1.4624735116958618
