t_s,mat_tau_L,mat_tau_R,local_ref_single_L,local_ref_single_R,local_deploy_single_L,local_deploy_single_R,local_ref_mcmean_L,local_ref_mcmean_R,local_deploy_mcmean_L,local_deploy_mcmean_R,local_ref_matcfg_L,local_ref_matcfg_R,local_deploy_matcfg_L,local_deploy_matcfg_R
137.1377,-1.62485406475772,0.340976351628824,-1.3116299780231406,2.1375478678357727,-1.3066374063491821,1.8192585706710815,-1.3289549610420344,1.9175973024972741,-1.3443194508552552,1.6978795647621154,-1.3059344943418287,2.08954596188498,-1.1029486656188965,2.4789438247680664
137.1477,-1.5227011722679,0.377254250853252,-2.1116299780231405,1.7010029108657283,-2.106637477874756,1.4141509532928467,-2.1289549610420346,1.4887658781783168,-2.0813398122787476,1.2080143690109253,-2.1059344943418288,1.7619808348475547,-1.0638489723205566,2.274199962615967
137.1577,-1.35412258025689,0.40075359344073,-2.9116299780231403,1.4504900490985901,-2.90663743019104,1.0711661577224731,-2.928954961042034,1.164717098398595,-2.8813398122787475,0.959786880016327,-2.905934494341829,1.287209799380873,-1.4939179420471191,2.075674295425415
137.1677,-1.04215080291338,0.431567997595313,-3.71162997802314,1.1163868280133926,-3.706637382507324,0.8426550030708313,-3.7289549610420343,0.8575623905437165,-3.6813398599624634,0.7927113831043243,-3.61521818960583,0.9336217795868011,-2.2939178943634033,1.7293726205825806
137.1777,-0.912239839215352,0.438957756228691,-4.27932546098171,0.8236597105043821,-4.344531536102295,0.6371901035308838,-4.343572415328967,0.6192637222803125,-4.294298577308655,0.5866598218679429,-3.6273208009352635,0.7111492907730266,-3.0939180850982666,1.2946034669876099
137.1877,-0.859852880481099,0.403596977378971,-4.438329709970396,0.7387089567730286,-4.176994800567627,0.5777798295021057,-4.511733705395255,0.5685696270917993,-4.452362728118897,0.5597382217645646,-4.215681407897216,0.5562420392439164,-3.3271539211273193,0.9776853919029236
137.1977,-0.776743126706929,0.378389675735718,-4.381206429395843,0.4541462352928781,-4.01363468170166,0.3602738082408905,-4.3667431292257,0.35286027455960894,-4.2953397035598755,0.2979954808950424,-4.383164391400701,0.565312280334665,-3.467041492462158,0.7496137619018555
137.2077,-0.687431077583845,0.360875684467653,-4.438532247851053,0.4149954732337231,-4.060788154602051,0.35771045088768005,-4.378553360030478,0.3696196209117829,-4.320023536682129,0.25614092126488686,-4.301970842360436,0.6438014535784299,-3.681683301925659,0.5820693373680115
137.2177,-0.623231076939327,0.344043099014905,-3.892580969834006,0.9430654402215528,-3.3591690063476562,0.8723268508911133,-3.7819729130495916,0.9837060130373347,-3.7105607986450195,0.9731064975261688,-4.121119155008337,0.8216761600967227,-3.8010520935058594,0.5736176371574402
137.2305,-0.49888478288972,0.327686187428413,-3.674406990807151,1.1962165624652403,-3.0938832759857178,1.2310755252838135,-3.5776346440456357,1.2820185570624825,-3.447670078277588,1.301878571510315,-3.8891271430707093,1.0411651287059303,-3.7276384830474854,0.6854921579360962
137.2405,-0.279190717823323,0.33997405352851,-3.459410475478082,1.4819759800784258,-2.8296523094177246,1.5138236284255981,-3.40214537855731,1.5276561137571247,-3.2386400938034057,1.5468471884727477,-3.599182125923126,1.2057057774105937,-3.6237006187438965,0.8912988305091858
137.2505,-0.0703078372071229,0.337501785765978,-3.2243803460321807,1.1978517647462115,-2.5077309608459473,1.4393188953399658,-3.192995840482203,1.3081267540721402,-3.0187673330307008,1.4272976636886596,-3.352068429762492,1.2753279111851552,-3.5134198665618896,1.1319398880004883
137.2605,0.134655231880877,0.347909911450301,-3.050952888240178,1.2932033832465537,-2.344658851623535,1.5135098695755005,-3.0403202466716333,1.350725469668928,-2.8872479438781737,1.4904601573944092,-3.1021771045825965,1.3265472018295543,-3.351468801498413,1.2910645008087158
137.2705,0.286243778169594,0.294721902882553,-2.6717219050507057,1.3120798828009863,-2.337062120437622,1.5230265855789185,-2.675122680114213,1.3438532173288356,-2.5611772775650024,1.486548089981079,-2.909800846695622,1.337598114386702,-3.199141025543213,1.3673990964889526
137.2805,0.352276689393486,0.293452980088909,-2.4653046512620267,1.355214621685169,-2.673374652862549,1.5760352611541748,-2.5510202997474427,1.3929630169002507,-2.512506294250488,1.5262732267379762,-2.795744267394666,1.3667570240172366,-3.014690637588501,1.4504597187042236
137.2905,0.392835220718243,0.302925844671923,-2.641864675381987,1.2384878223353184,-2.8274085521698,1.5137474536895752,-2.7599531075408104,1.2997393603914786,-2.7455926656723024,1.419165301322937,-2.6587830813773894,1.372321098352152,-2.851837635040283,1.451968789100647
137.3005,1.80983509577004,0.302750500534486,-2.8000026183166358,1.2424270566086615,-2.9153826236724854,1.5148087739944458,-2.90202946120403,1.317763896422976,-2.8918838262557984,1.428780162334442,-2.55939990248862,1.364641099745108,-2.7705976963043213,1.4733357429504395
137.3105,-1.00345864183726,0.259590363421887,-2.4787206906823775,1.262452814256828,-2.582751750946045,1.5076074600219727,-2.5922866690420174,1.3388706255101357,-2.6064562797546387,1.4361559391021728,-2.3755504090868906,1.3370795431166973,-2.6742970943450928,1.4856675863265991
137.3205,-0.94065152684419,0.180119509577635,-2.2178686845686935,1.170914362762469,-2.347688913345337,1.4296962022781372,-2.4441695806562,1.2528973391001874,-2.4802632570266723,1.3391103088855743,-2.267455853606795,1.2925364691694603,-2.62286114692688,1.4784070253372192
137.333,-0.864199671411641,0.0164679219932784,-2.1023647738057702,1.0066736870626092,-1.9256165027618408,1.2782915830612183,-2.15252703296233,1.1135151313005065,-2.087058126926422,1.1786725640296936,-2.3530133767492076,1.220228650441027,-2.469156503677368,1.4186458587646484
137.343,-0.790774419260929,-0.176809406569875,-2.90236477380577,0.8738894783399216,-2.391638994216919,1.0735530853271484,-2.693260104564094,0.9419551583885941,-2.499375414848328,0.9505513906478882,-2.470383883554189,1.1603202353234083,-2.2614941596984863,1.353283405303955
137.353,-0.738523224168459,-0.313393553739594,-2.9823480181666318,1.0615394527656319,-2.3397395610809326,0.9633200168609619,-2.695828787744065,1.01783155701154,-2.5051980018615723,0.9945126116275788,-2.2975936351824564,1.1689245826235952,-2.0096724033355713,1.2666912078857422
137.363,-0.741374532759986,-0.36815260190175,-3.0320914578965725,1.3638105546146588,-2.6483938694000244,1.1986708641052246,-2.922838587578657,1.349130155960602,-2.8040924787521364,1.429100716114044,-2.2764387769587806,1.2175730361881192,-2.2657999992370605,1.2158153057098389
137.373,-0.726580710901808,-0.358053700830651,-3.0902986450164853,1.7348923606838627,-2.955986261367798,1.6307672262191772,-3.0675818995772866,1.7372058197349776,-2.9981605291366575,1.8278883457183839,-2.1454394524154314,1.2904380637638027,-2.260627508163452,1.213423728942871
137.383,-0.724863447089727,-0.30133689950215,-2.4488488566581257,1.781771458868897,-2.6056158542633057,1.677788257598877,-2.6033695806703845,1.725961284735804,-2.5533199548721313,1.7702972173690796,-2.048868708685761,1.3890308822373147,-2.2660670280456543,1.2386270761489868
137.393,-0.708959772332197,-0.244471369474898,-1.6488488566581256,1.8895161874179238,-1.8120388984680176,1.8148610591888428,-1.8165573635462995,1.8257757021453351,-1.7754854798316955,1.8491828799247743,-1.9316278858864435,1.4478911054382961,-2.2556049823760986,1.3312643766403198
137.403,-0.676506481979416,-1.80422890090187,-1.2427581863088466,1.7345862565829533,-1.9634978771209717,1.4794158935546875,-1.6761011625620923,1.5625886446749293,-1.7280225038528443,1.5411048173904418,-1.7375194906251015,1.4552928053888445,-2.2783570289611816,1.4242510795593262
137.413,-0.647256664591161,0.789555054220385,-1.1124360761808199,1.6569851282930796,-1.8358975648880005,1.3212403059005737,-1.5354596705851145,1.4638659808135845,-1.6316900253295898,1.426351833343506,-1.588625038124159,1.4284171741442366,-2.166306734085083,1.4850822687149048
137.423,-0.652083001467026,0.765494474896093,-1.0900572126785792,1.6786231493473627,-1.690731167793274,1.3557255268096924,-1.4153245861091999,1.4983967432159275,-1.5099255442619324,1.4613006711006165,-1.5498820151207562,1.373417405241359,-1.93092679977417,1.4813686609268188
137.4354,-0.654958405807052,0.773326583442261,-1.2185839574368407,1.5794659772705621,-1.5744856595993042,1.1728142499923706,-1.3824246308082029,1.3787580561625883,-1.4176681637763977,1.343722665309906,-1.5155536015460813,1.3384144410666665,-1.7278130054473877,1.4572399854660034
137.4454,-0.640320799501142,0.816464416138291,-1.305943591033559,1.6130895650022963,-1.5279111862182617,1.2253260612487793,-1.4044421926329291,1.422812825616345,-1.397430670261383,1.3909271776676178,-1.4771307884695974,1.2658031708140491,-1.6531628370285034,1.418626070022583
137.4554,-0.624333859809766,0.860295701295558,-1.2976944085970301,1.4925947307323257,-1.4714314937591553,1.045430064201355,-1.4092136453837594,1.3355895714742638,-1.396335518360138,1.320044255256653,-1.4199765878680177,1.2213740626310832,-1.5431662797927856,1.3938416242599487
137.4654,-0.602237670929122,0.844869235901983,-1.166413778614797,1.2290949410582712,-1.2716867923736572,0.7358452081680298,-1.2633525746818524,1.0766725112894373,-1.2622502803802491,1.0970792949199677,-1.361171374282402,1.1267948548200983,-1.4281032085418701,1.3303166627883911
137.4754,-0.661333969865121,0.812888683546825,-1.0542641560362584,1.2863533961174303,-1.072572946548462,1.0004339218139648,-1.1190037524130445,1.1783108223850254,-1.1343941926956176,1.2267129302024842,-1.3357367209260986,1.0680544713892726,-1.310350775718689,1.2887903451919556
137.4854,2.35262142339409,0.790335781407617,-0.9503883414596564,0.979478192913602,-0.8993764519691467,0.9793984293937683,-0.9885944614519321,0.9166267150496985,-1.0139135718345642,0.994143831729889,-0.5357367209260986,1.074815502806747,-1.2189881801605225,1.1947890520095825
137.4954,0.44525415050374,0.83699299759004,-0.1503883414596564,1.1008182934253425,-0.09937645494937897,1.1569793224334717,-0.18859446145193212,1.070637677820351,-0.21391358375549316,1.1240338206291198,0.26426327907390146,1.1585493298525138,-1.2617177963256836,1.1128095388412476
137.5054,1.77993794875094,0.869787342466003,0.6496116585403436,1.2011119053726032,0.7006235718727112,1.302109718322754,0.6114055385480681,1.204317501778047,0.5860864162445069,1.2414125323295593,0.8757188302345804,1.2365828943575536,-0.461717814207077,1.0724493265151978
137.5154,1.33867161296638,0.876136637043916,1.4496116585403436,1.3061394159722344,1.5006235837936401,1.421905755996704,1.4114055385480682,1.3171388559695387,1.3860864281654357,1.3418916821479798,1.0601056765248131,1.26036813303418,0.33828219771385193,1.0907341241836548
137.5254,1.12427831008957,0.848658492997943,1.7696095186195382,1.3984124106092697,1.720564603805542,1.509012222290039,1.764977259543724,1.4121308248371707,1.7624799966812135,1.4301345348358154,1.4346543403505567,1.2469076696213652,0.6436213254928589,1.1340047121047974
137.538,1.01922203150165,0.803335579193256,1.7441787795617096,0.9950535495586345,1.61373770236969,1.0985156297683716,1.710596986463872,1.0018015208635,1.6791869282722474,1.0235446095466614,1.7462449512230083,1.193671233123253,0.8683251738548279,1.148319125175476
137.548,0.934705007976374,0.725829989768247,2.2755065495446183,1.0176400511458803,2.049856424331665,1.1069105863571167,2.1885408882470037,1.0142761972598688,2.1355415105819704,1.0384741067886352,1.9716881699735533,1.1112046477458062,1.314268708229065,1.133146047592163
137.558,0.857708855631133,0.612396789388507,2.622239745759466,0.9905723499907837,2.34317684173584,1.0526039600372314,2.524633961932141,0.9763858397106994,2.458970880508423,0.9997294425964356,2.1271125719583988,0.9946263929475244,1.7336429357528687,1.0959453582763672
137.568,0.816681274887902,0.567877362730441,2.4274422532742435,0.9183431627896373,2.2432096004486084,0.9680820107460022,2.370184439908889,0.8964468055943742,2.3329471826553343,0.916750180721283,2.217179655849916,0.9585344005859039,2.011735677719116,1.0255398750305176
137.578,0.754707278868279,0.50927537482542,2.2634848627320037,0.7579476867323788,2.1321394443511963,0.8007326126098633,2.2307333531879623,0.7312885374101562,2.195658528804779,0.7466206967830658,2.190443884721849,0.8966446268128829,2.1329238414764404,0.9078527688980103
137.588,0.719540067301526,0.46775666839683,2.1189713646696933,0.8263635102339469,2.0053722858428955,0.862318217754364,2.0924499662696756,0.8059751098214505,2.0710713982582094,0.8165376603603363,2.091857710598931,0.8547377748881899,2.204418897628784,0.8693713545799255
137.598,0.725088193492629,0.481491251195503,2.0064705152143536,0.7059215522344477,1.9098405838012695,0.7368967533111572,1.9903426319739494,0.6892399589654425,1.96422336101532,0.6946370363235473,2.0553021465054475,0.8752135184779194,2.1620466709136963,0.7897005081176758
137.608,0.712001857119293,0.567153696989944,1.975369526941294,0.8038788978025027,1.8762067556381226,0.8378074169158936,1.9609627017605162,0.7905792610638488,1.9351644158363341,0.7927033841609955,2.026800667987763,0.9700383255261547,2.06536865234375,0.7407015562057495
137.618,0.66019125153765,-2.57430323821047,2.018792211858198,0.003878897802502612,1.9382413625717163,0.037807438522577286,2.0099783212980524,-0.009420738936151219,1.985915720462799,-0.007296605920419097,1.9612656147748457,0.1700383255261546,2.0253539085388184,0.7489205002784729
137.628,0.641461106369507,-2.07145839690805,2.003836768604318,-0.6264819057382229,1.9210891723632812,-0.5866938829421997,1.9832936926511615,-0.589996733100755,1.9634456992149354,-0.6974536418914795,1.9216476502854873,-0.6299616744738454,1.9793931245803833,0.8535257577896118
137.6401,0.67071913012572,-1.7056147120289,1.8322806256003874,-1.0865402493910428,1.744992971420288,-0.7802130579948425,1.805638928835591,-1.1014753896600513,1.7790766477584838,-0.9318520247936248,1.864375703706806,-1.253392331573201,1.9306654930114746,0.05352575704455376
137.6501,0.706867073729217,-1.51083377009726,1.8668252663757412,-1.8865402493910428,1.8141247034072876,-1.562712550163269,1.8615998472764013,-1.73138203866606,1.8320897936820983,-1.5316294074058532,1.7187837779423998,-1.5799204399395423,1.8817211389541626,-0.5953881144523621
137.6601,0.7506111828478,-1.52756060280433,1.8383867454278233,-2.5048910891499174,1.80744469165802,-2.0452404022216797,1.8478860653873785,-2.1792051847270857,1.83250812292099,-2.041721594333649,1.4792292658529194,-2.2710707331983735,1.8351932764053345,-0.5797594785690308
137.6701,0.674077093746964,-1.60114927002124,1.0383867454278233,-2.96088240105815,1.0074447393417358,-2.845240592956543,1.0478860653873783,-2.812607114626441,1.032508134841919,-2.803811502456665,0.6792292658529193,-3.0710707331983738,1.7077902555465698,-1.379759430885315
137.6801,-0.368413982183553,-1.65440089820965,0.23838674542782323,-3.76088240105815,0.2074446827173233,-3.645240545272827,0.24788606538737817,-3.5492137250105733,0.23250811845064162,-3.5695826053619384,-0.12077073414708073,-3.746941153335818,1.5016354322433472,-2.1797595024108887
137.6901,-0.391537218629363,-1.67749623779731,-0.5616132545721768,-4.36308617654983,-0.5925553441047668,-4.208327293395996,-0.5343077991209315,-4.143150311434519,-0.5433297961950302,-4.235132765769959,-0.29130401535147277,-4.252474467204664,0.7016354203224182,-2.979759454727173
137.7001,-0.435296496980309,-1.70119262656298,-0.6420729252809,-4.263394617297535,-0.6759964823722839,-4.124809741973877,-0.6429319353360337,-4.327245225320871,-0.6363435864448548,-4.349995803833008,-0.44029376445307766,-4.510068556403901,-0.09836459159851074,-3.4404101371765137
137.7101,-0.482712397956347,-1.46797478309941,-0.6762703521944932,-4.445718617912135,-0.7097784876823425,-4.134364604949951,-0.6782412832603596,-4.649921366166178,-0.6727878153324127,-4.599208498001099,-0.523904151865297,-4.543121055015966,-0.41759100556373596,-3.9182517528533936
137.7201,0.87073263384354,-1.2792778261081,0.12372964780550688,-4.517592234084533,0.09022149443626404,-4.180960178375244,0.12175871673964052,-4.711771707825264,0.12721218466758727,-4.741039419174195,0.276095848134703,-4.60032981498097,-0.5466430187225342,-4.259339809417725
137.7301,0.672220059972716,-1.25279251721493,0.9237296478055069,-4.3114061323529524,0.8902214765548706,-4.156437397003174,0.9217587167396406,-4.582579609778697,0.9272121846675873,-4.6569883823394775,0.4272077116872563,-4.650071527102124,-0.5861688852310181,-4.456193447113037
137.7425,0.577378949454219,-1.18881860147637,1.15060874916797,-4.171006772830346,1.1727662086486816,-4.127657890319824,1.1752325362154123,-4.4572901780419,1.1405184864997864,-4.544028949737549,0.47081017133646524,-4.662597589838559,0.2138311266899109,-4.578202724456787
137.7525,0.625434601488106,-1.09657495704998,1.1638978604486567,-4.318702019120879,1.1729943752288818,-4.27236270904541,1.1754898045717441,-4.542664226077761,1.1448570013046264,-4.6074779510498045,0.6693342137524431,-4.60148720505796,0.4117867648601532,-4.658483505249023
137.7625,0.67263011932541,-1.03276584149013,1.211717642337611,-4.1730983625120714,1.2318482398986816,-4.109330654144287,1.224535045710135,-4.341616422129723,1.1972191214561463,-4.401846837997437,0.8081577407738826,-4.531112931141996,0.49706172943115234,-4.632010459899902
137.7725,0.716242965165762,-1.02031793891118,1.2533681730229913,-3.925038610946732,1.274160623550415,-3.865138530731201,1.2655518613851515,-4.064352276228339,1.243512749671936,-4.116845822334289,0.9203674827765962,-4.482858800477246,0.7007763981819153,-4.528081893920898
137.7825,0.746301462587361,-0.943806118290383,1.2385218735289643,-4.01146577889701,1.2526320219039917,-3.9371631145477295,1.2423801414155329,-4.124685460554128,1.219620370864868,-4.165013670921326,1.0010677649420152,-4.356523923438669,0.8485652804374695,-4.448740005493164
137.7925,0.760839993077971,-0.918200857433425,1.177985341500969,-4.08057257104633,1.1936548948287964,-3.9967474937438965,1.1816548640481819,-4.174017820702465,1.1642469406127929,-4.19657154083252,1.0302144787731395,-4.269579569773967,0.9649513959884644,-4.397289276123047
137.8025,0.765628902170407,-0.963857860695653,1.1627593106844225,-3.817783163730783,1.1798077821731567,-3.7508509159088135,1.1627741734068708,-3.9380703597698528,1.1498942494392395,-3.962498188018799,1.0759061359979312,-4.225631404083264,1.0363447666168213,-4.264768123626709
137.8125,0.761793544061968,-0.694026239241388,1.0364529464828365,-3.8738811952809007,1.051297664642334,-3.792847156524658,1.0349579742827397,-3.9759595282738482,1.0269837737083436,-3.9974721908569335,1.1147264835472395,-3.972629465691667,1.0729447603225708,-4.189237117767334
137.8225,0.787382962208554,-0.328663485380062,1.123815564658359,-3.9171834038136537,1.1553308963775635,-3.8225531578063965,1.136395070554503,-4.007579908006163,1.1313055753707886,-4.027895855903625,1.1784979222024115,-3.66014923280493,1.1170560121536255,-4.152647972106934
137.8325,0.867627421954085,0.140340288493116,1.170448733971555,-3.1171834038136534,1.1950980424880981,-3.0225532054901123,1.1881270750450492,-3.2075799080061635,1.1842997908592223,-3.2278958320617677,1.2707306335597521,-3.312149569501422,1.1596705913543701,-3.860074043273926
137.8449,0.955434452217018,3.05866426070639,1.2423368299342177,-3.063209353816351,1.2002910375595093,-2.966895580291748,1.2278464709385162,-3.245499929670808,1.230255162715912,-3.0286073684692383,1.3899978884562472,-3.0233285665469323,1.2263611555099487,-3.5180273056030273
137.8549,1.08328136677345,-1.49460407404348,1.4623812526032145,-3.6960526330364343,1.394546389579773,-3.609431028366089,1.453099935392534,-3.357469545403783,1.4572735667228698,-3.314556121826172,1.4997914269860122,-2.8605428930255674,1.318459391593933,-3.1766905784606934
137.8649,1.24499886373881,-1.44697020112966,1.381202715940681,-4.041273720252096,1.2950278520584106,-3.168311595916748,1.3730074785748756,-3.6959102173312663,1.369481337070465,-3.504033064842224,1.6093402777676926,-3.2098418875982198,1.3891195058822632,-2.907463788986206
137.8749,1.31037119451032,-1.33216697787471,1.5663171097371338,-3.241273720252096,1.4440662860870361,-2.4208428859710693,1.5354095804543948,-3.0942768408756622,1.5139453291893006,-2.90630419254303,1.6986619991627199,-3.095896983355858,1.448062539100647,-2.758404493331909
137.8849,1.24768593503559,-1.2364819016205,1.867312425586716,-2.8653473054268224,1.7333773374557495,-3.2208430767059326,1.8244896291128545,-2.8679751753124143,1.7745929598808288,-2.755730319023132,1.7631311079666916,-2.6303345054093907,1.5729806423187256,-3.3281633853912354
137.8949,1.19614782496103,-1.17535743279753,1.986874833591734,-2.1192716894338868,1.8527013063430786,-2.6801328659057617,1.8702085442485843,-2.311286498399066,1.8079652070999146,-2.2070380449295044,1.8473374677343282,-2.123122889469708,1.7007906436920166,-2.91450572013855
137.9048,1.12218202587686,-1.12574843836156,2.071778540742441,-1.872936299435122,1.9902198314666748,-2.4674665927886963,1.9237676060105962,-2.163787111108113,1.889184010028839,-2.0509751439094543,1.9272414866364627,-1.8371351264015774,1.7941524982452393,-2.455580949783325
137.9149,0.948624920103807,-1.0212473209813,2.118407314709068,-1.6888745604424902,2.073916435241699,-2.276641845703125,1.9701574410791753,-2.0335297834149495,1.9861276626586915,-1.9273719787597656,1.902854664794539,-1.615981330152334,1.9083160161972046,-2.0777859687805176
137.9249,0.788481114250471,-0.951657380688391,2.0967452756575145,-1.554329337165089,2.0699450969696045,-2.082489252090454,1.9961288841874905,-1.9026991099709076,2.0294627785682677,-1.7920736908912658,1.8928024072749277,-1.5514246530652702,1.9999735355377197,-1.8637045621871948
137.9349,0.649917613042532,-0.941037200326224,1.907154235309133,-1.5539456145326502,1.9164589643478394,-2.0384721755981445,1.8521713750178705,-1.8726321914381743,1.8650341272354125,-1.7724615454673767,1.8507807639878475,-1.4854046070759324,2.0018138885498047,-1.7065072059631348
137.9473,0.504675213816014,-0.867308571866109,1.8883789133085682,-1.5243715440362942,1.9517223834991455,-1.8778222799301147,1.9011049647440459,-1.7724014782171476,1.897324025630951,-1.7192152380943297,1.8427236650660166,-1.4740293943965643,1.9995744228363037,-1.6656171083450317
137.9573,0.415715398388812,-0.816950659098895,1.8706176235663121,-1.4448042137731374,1.9618492126464844,-1.641463041305542,1.9138141382832263,-1.5724558846454229,1.915608298778534,-1.5528234481811523,1.8377621492914937,-1.4471165401748476,1.9796568155288696,-1.6349538564682007
137.9673,0.475319625465619,-0.775018841218081,1.8843020038299383,-0.6448042137731373,1.9798554182052612,-0.841463029384613,1.9276832448834589,-0.7724558846454228,1.9262415170669556,-0.7528234601020813,1.8918026991866337,-1.3996868851809747,1.9398638010025024,-1.6760987043380737
137.9773,0.633953423726455,3.97636166596794,1.9929554836114847,0.1551957862268627,2.064527750015259,-0.04146304726600647,2.009794176470441,0.02754411535457719,2.010112631320953,0.04717654660344124,1.934093016958998,-0.5996868851809747,1.9217506647109985,-1.6703590154647827
137.9873,0.768371649138358,0.382020326459015,2.139340055524184,0.7857428141014797,2.174861431121826,0.3500858247280121,2.1029892626147317,0.5985232526759867,2.098983573913574,0.4330277396366,1.9183852855970847,0.20031311481902536,1.948058843612671,-1.6053967475891113
137.9973,0.83876331495666,2.87788873953853,2.037939666798313,0.7025534970624372,2.0528564453125,0.4246837794780731,1.96097641553856,0.6737352943395856,1.9422452807426454,0.48207877958193424,1.8374858169674968,0.7926249579549358,1.9714411497116089,-0.8053967952728271
138.0073,0.849801503923492,0.406441839590248,1.7063829138120477,0.8311384343024241,1.668047308921814,0.6714687943458557,1.6246694690650982,0.8596830757776367,1.5888342618942262,0.7013188868761062,1.6771594566251469,0.8653042522298189,1.9771113395690918,-0.005396793130785227
138.0173,0.780904796608397,1.9748687641372,1.4251465039634357,0.9299399211551678,1.3367217779159546,0.8561899662017822,1.3297633475189807,0.9859849756185337,1.2985641002655028,0.8672302812337875,1.4792233581711285,1.0755870116390267,1.9090067148208618,0.7946032285690308
138.0273,0.64793460609059,0.166822275320818,1.2683041706249618,0.8946690139124353,1.1855616569519043,0.9238865971565247,1.1569899844714044,1.0180159010954033,1.1445026636123656,0.9156260251998901,1.2818378681431548,1.2507453374962396,1.762367844581604,0.8778860569000244
138.0373,0.579045847175402,1.38018810070341,1.1325382620993865,1.078221683071026,1.1334656476974487,1.1657761335372925,1.035126295435738,1.245778791094613,1.0343144893646241,1.1541350543498994,1.1499595600415997,1.4469801423185877,1.5829899311065674,1.020487666130066
138.0497,0.517743932749364,0.362279727143388,0.9770147069427606,1.133668236205081,0.9906828999519348,1.2403099536895752,0.8821790731676581,1.3209907025478898,0.8793067634105682,1.248800027370453,1.0752638555796985,1.630132449332228,1.3801716566085815,1.1549869775772095
138.0597,0.48912006798444,0.778199679505838,1.0618191424126895,1.4406043807909985,1.0855588912963867,1.4895108938217163,0.9929609520445366,1.600604522801626,0.9843303799629212,1.5257688760757446,1.023709775017011,1.788079739383573,1.2357052564620972,1.3111462593078613
138.0697,0.466620416432781,0.284081583437562,1.1676864372785478,1.64672548404643,1.2003568410873413,1.708771824836731,1.1073749013345329,1.796342910208958,1.0971164762973786,1.7353071570396423,1.0080296562420268,1.9585545676165712,1.1540411710739136,1.475068211555481
138.0797,0.465169271262612,0.446940747306177,1.2090803037512747,1.7181201797665904,1.2366489171981812,1.739450454711914,1.1489938475045611,1.8483922086824278,1.138869082927704,1.7843969464302063,1.0244794123008507,2.1376970134856936,1.1042908430099487,1.63031005859375
138.0897,0.472855690285968,0.313015642851583,1.1323764869710005,1.8583310111275257,1.1563897132873535,1.850723147392273,1.067014365865767,1.965540067096875,1.056829696893692,1.8991159200668335,1.035017842502028,2.3095558156560068,1.0882970094680786,1.7655930519104004
138.0998,0.516301001464462,0.252562182041766,0.9976293601049165,2.1466812116396636,1.0228458642959595,2.108225107192993,0.9346119478424342,2.225179822696318,0.9233975172042846,2.1709774136543274,1.0799111912440391,2.4812468338712814,1.0838040113449097,1.932766318321228
138.1098,0.564280482934493,0.277048258747131,1.1083405596053781,2.2702399090360412,1.1416397094726562,2.23958683013916,1.0497224082174281,2.2798883131441614,1.0409451246261596,2.2540175199508665,1.0953685786362715,2.6016223038203474,1.09884774684906,2.0833916664123535
138.1198,0.614249281096368,0.325100505247802,1.3286501873132992,2.425469861902461,1.3511345386505127,2.4550704956054688,1.2600547553023582,2.378667158733376,1.2537680268287659,2.3858696460723876,1.08912082778094,2.7397505078404394,1.123018503189087,2.218526601791382
138.1298,0.725712363365164,0.310480217409325,1.2463702616560883,2.4784149677263154,1.1117457151412964,2.5609798431396484,1.150329979439027,2.4507999578498643,1.1322757124900817,2.452813959121704,1.1224007069281798,2.870460155352683,1.1267117261886597,2.363698720932007
138.1398,-2.63259430232241,0.344306690386534,1.060211960615379,2.546288482092381,0.6135635375976562,2.6511552333831787,0.8589920435180105,2.540671025469438,0.8397152423858643,2.5115919589996336,0.3224007069281798,2.954618268395537,1.1201740503311157,2.491812229156494
138.1522,-2.02999395831516,0.295806048869676,0.260211960615379,2.6749445167237726,-0.18643644452095032,2.7549030780792236,0.05899204351801045,2.7045745545128446,0.03971524890512228,2.63864951133728,-0.47759929307182025,3.071744641673687,1.1446599960327148,2.549529552459717
138.1622,-1.6225081932417,0.31058476494893,-0.539788039384621,2.7661194775483042,-0.9316505789756775,2.884701728820801,-0.6646541587095315,2.8365468014517736,-0.67174212038517,2.766642928123474,-1.0978914031788065,3.2174000082664476,0.3446600139141083,2.6498870849609375
138.1722,-1.34177070684303,0.339129080365979,-1.3144548192260666,2.997071425176949,-1.7310421466827393,3.1400375366210938,-1.358420560191377,3.0905996560638234,-1.4047649383544922,3.037501835823059,-1.1467284900370944,3.2944257477254766,-0.4553399682044983,2.772817611694336
138.1822,-1.60892685133163,0.385910001094846,-2.114454819226067,3.051538353639594,-2.5310420989990234,3.1911985874176025,-2.1584205601913764,3.155399964828569,-2.2047649145126345,3.097098684310913,-1.9467284900370945,3.3623385796340166,-1.0792021751403809,2.9112191200256348
138.1922,-2.42318145461793,0.443613326957804,-2.9144548192260666,3.010812524922321,-3.3310420513153076,3.1264944076538086,-2.9584205601913767,3.098818424306063,-3.000236988067627,3.025921106338501,-2.7467284900370945,3.3691855041048253,-1.2826000452041626,2.9797704219818115
138.2022,-2.7151524298271,0.508964165294493,-3.7144548192260665,3.030286389847701,-4.131042003631592,3.142864465713501,-3.7584205601913765,3.1179100131300084,-3.7610324144363405,3.0451985359191895,-3.5467284900370943,3.2551646817007014,-2.0826001167297363,3.0719337463378906
138.2122,-2.97158522983258,0.576531661944524,-4.388750700248552,2.9108368233756083,-4.288087844848633,3.0526537895202637,-4.286861788143513,3.03255835747166,-4.226001811027527,2.9608184576034544,-3.8480185232491344,3.0023982557184667,-2.8826000690460205,3.104449987411499
